SUPPLIER_ID,SKU_ID,SUPPLIER_SKU,PURCHASE_COST,MOQ_UNITS,LEAD_TIME_DAYS,ORDER_MULTIPLE,PRIMARY_FLAG,ACTIVE_FLAG
sup-182,TOY-GEN-00702,VND-sup-182-TOY-GEN-,19.12,100,45,10,1,1
sup-127,TOY-GEN-00702,VND-sup-127-TOY-GEN-,23.9,50,66,10,0,1
sup-063,TOY-GEN-00703,VND-sup-063-TOY-GEN-,49.89,100,45,10,1,1
sup-094,TOY-GEN-00703,VND-sup-094-TOY-GEN-,59.37,25,87,10,0,1
sup-182,TOY-GEN-00704,VND-sup-182-TOY-GEN-,21.76,25,45,10,1,1
sup-153,TOY-GEN-00704,VND-sup-153-TOY-GEN-,23.07,25,82,10,0,1
sup-071,TRA-PRO-00001,VND-sup-071-TRA-PRO-,30.24,100,39,10,1,1
sup-122,TRA-PRO-00001,VND-sup-122-TRA-PRO-,32.96,200,72,10,0,1
sup-071,TRA-PRO-00002,VND-sup-071-TRA-PRO-,39.82,100,39,10,1,1
sup-143,TRA-PRO-00002,VND-sup-143-TRA-PRO-,47.78,25,51,10,0,1
sup-035,TRA-PRO-00003,VND-sup-035-TRA-PRO-,30.02,100,39,10,1,1
sup-135,TRA-PRO-00003,VND-sup-135-TRA-PRO-,36.62,100,73,10,0,1
sup-027,TRA-PRO-00004,VND-sup-027-TRA-PRO-,32.3,200,39,10,1,1
sup-182,TRA-PRO-00004,VND-sup-182-TRA-PRO-,37.14,25,57,10,0,1
sup-094,TRA-PRO-00005,VND-sup-094-TRA-PRO-,34.44,200,39,10,1,1
sup-071,TRA-PRO-00005,VND-sup-071-TRA-PRO-,36.85,25,70,10,0,1
sup-153,TRA-PRO-00006,VND-sup-153-TRA-PRO-,14.43,50,39,10,1,1
sup-182,TRA-PRO-00006,VND-sup-182-TRA-PRO-,17.03,25,51,10,0,1
sup-063,TRA-PRO-00007,VND-sup-063-TRA-PRO-,26.45,100,39,10,1,1
sup-173,TRA-PRO-00007,VND-sup-173-TRA-PRO-,29.62,50,56,10,0,1
sup-017,TRA-PRO-00008,VND-sup-017-TRA-PRO-,22.89,100,39,10,1,1
sup-119,TRA-PRO-00008,VND-sup-119-TRA-PRO-,28.38,50,50,10,0,1
sup-119,TRA-PRO-00009,VND-sup-119-TRA-PRO-,12.32,100,39,10,1,1
sup-106,TRA-PRO-00009,VND-sup-106-TRA-PRO-,14.41,50,60,10,0,1
sup-122,TRA-PRO-00010,VND-sup-122-TRA-PRO-,26.34,50,39,10,1,1
sup-162,TRA-PRO-00010,VND-sup-162-TRA-PRO-,28.97,100,47,10,0,1
sup-090,TRA-PRO-00011,VND-sup-090-TRA-PRO-,17.35,50,39,10,1,1
sup-188,TRA-PRO-00011,VND-sup-188-TRA-PRO-,19.78,100,57,10,0,1
sup-037,TRA-PRO-00012,VND-sup-037-TRA-PRO-,11.23,200,39,10,1,1
sup-024,TRA-PRO-00012,VND-sup-024-TRA-PRO-,13.25,100,62,10,0,1
sup-113,TRA-PRO-00013,VND-sup-113-TRA-PRO-,28.75,200,39,10,1,1
sup-125,TRA-PRO-00013,VND-sup-125-TRA-PRO-,34.5,50,49,10,0,1
sup-106,TRA-PRO-00014,VND-sup-106-TRA-PRO-,42.02,25,39,10,1,1
sup-025,TRA-PRO-00014,VND-sup-025-TRA-PRO-,47.06,200,73,10,0,1
sup-182,TRA-PRO-00015,VND-sup-182-TRA-PRO-,11.06,25,39,10,1,1
sup-173,TRA-PRO-00015,VND-sup-173-TRA-PRO-,13.71,25,62,10,0,1
sup-013,TRA-PRO-00016,VND-sup-013-TRA-PRO-,25.16,100,39,10,1,1
sup-057,TRA-PRO-00016,VND-sup-057-TRA-PRO-,30.44,100,74,10,0,1
sup-172,TRA-PRO-00017,VND-sup-172-TRA-PRO-,23.06,25,39,10,1,1
sup-039,TRA-PRO-00017,VND-sup-039-TRA-PRO-,28.13,100,48,10,0,1
sup-188,TRA-PRO-00018,VND-sup-188-TRA-PRO-,33.31,25,39,10,1,1
sup-113,TRA-PRO-00018,VND-sup-113-TRA-PRO-,37.97,100,74,10,0,1
sup-088,TRA-PRO-00019,VND-sup-088-TRA-PRO-,12.34,100,39,10,1,1
sup-035,TRA-PRO-00019,VND-sup-035-TRA-PRO-,12.96,100,63,10,0,1
sup-143,TRA-PRO-00020,VND-sup-143-TRA-PRO-,37.75,25,39,10,1,1
sup-017,TRA-PRO-00020,VND-sup-017-TRA-PRO-,41.15,50,48,10,0,1
sup-185,TRA-PRO-00021,VND-sup-185-TRA-PRO-,11.51,100,39,10,1,1
sup-130,TRA-PRO-00021,VND-sup-130-TRA-PRO-,12.66,100,77,10,0,1
sup-017,TRA-PRO-00022,VND-sup-017-TRA-PRO-,35.31,25,39,10,1,1
sup-025,TRA-PRO-00022,VND-sup-025-TRA-PRO-,44.14,200,76,10,0,1
sup-099,TRA-PRO-00023,VND-sup-099-TRA-PRO-,34.22,25,39,10,1,1
sup-113,TRA-PRO-00023,VND-sup-113-TRA-PRO-,37.64,100,63,10,0,1
sup-125,TRA-PRO-00024,VND-sup-125-TRA-PRO-,12.41,100,39,10,1,1
sup-037,TRA-PRO-00024,VND-sup-037-TRA-PRO-,14.15,50,75,10,0,1
sup-164,TRA-PRO-00025,VND-sup-164-TRA-PRO-,36.4,100,39,10,1,1
sup-017,TRA-PRO-00025,VND-sup-017-TRA-PRO-,41.5,200,47,10,0,1
sup-125,TRA-PRO-00026,VND-sup-125-TRA-PRO-,47.89,100,39,10,1,1
sup-119,TRA-PRO-00026,VND-sup-119-TRA-PRO-,57.47,100,49,10,0,1
sup-013,TRA-PRO-00027,VND-sup-013-TRA-PRO-,14.07,50,39,10,1,1
sup-173,TRA-PRO-00027,VND-sup-173-TRA-PRO-,15.34,200,69,10,0,1
sup-088,TRA-PRO-00028,VND-sup-088-TRA-PRO-,25.43,200,39,10,1,1
sup-027,TRA-PRO-00028,VND-sup-027-TRA-PRO-,28.23,100,54,10,0,1
sup-142,TRA-PRO-00029,VND-sup-142-TRA-PRO-,35.05,200,39,10,1,1
sup-162,TRA-PRO-00029,VND-sup-162-TRA-PRO-,39.61,50,54,10,0,1
sup-054,TRA-PRO-00030,VND-sup-054-TRA-PRO-,24.78,25,39,10,1,1
sup-063,TRA-PRO-00030,VND-sup-063-TRA-PRO-,29.49,100,50,10,0,1
sup-135,TRA-PRO-00031,VND-sup-135-TRA-PRO-,29.1,100,39,10,1,1
sup-122,TRA-PRO-00031,VND-sup-122-TRA-PRO-,31.72,200,65,10,0,1
sup-071,TRA-PRO-00032,VND-sup-071-TRA-PRO-,48.04,100,39,10,1,1
sup-182,TRA-PRO-00032,VND-sup-182-TRA-PRO-,50.92,100,55,10,0,1
sup-143,TRA-PRO-00033,VND-sup-143-TRA-PRO-,19.09,50,39,10,1,1
sup-185,TRA-PRO-00033,VND-sup-185-TRA-PRO-,20.81,25,53,10,0,1
sup-172,TRA-PRO-00034,VND-sup-172-TRA-PRO-,38.19,25,39,10,1,1
sup-185,TRA-PRO-00034,VND-sup-185-TRA-PRO-,45.06,200,55,10,0,1
sup-142,TRA-PRO-00035,VND-sup-142-TRA-PRO-,39.11,50,39,10,1,1
sup-119,TRA-PRO-00035,VND-sup-119-TRA-PRO-,42.24,50,72,10,0,1
sup-142,TRA-PRO-00036,VND-sup-142-TRA-PRO-,25.74,50,39,10,1,1
sup-071,TRA-PRO-00036,VND-sup-071-TRA-PRO-,31.66,50,67,10,0,1
sup-090,TRA-PRO-00037,VND-sup-090-TRA-PRO-,30.72,100,39,10,1,1
sup-182,TRA-PRO-00037,VND-sup-182-TRA-PRO-,33.18,200,76,10,0,1
sup-099,TRA-PRO-00038,VND-sup-099-TRA-PRO-,39.83,200,39,10,1,1
sup-119,TRA-PRO-00038,VND-sup-119-TRA-PRO-,45.8,100,58,10,0,1
sup-127,TRA-PRO-00039,VND-sup-127-TRA-PRO-,37.27,200,39,10,1,1
sup-013,TRA-PRO-00039,VND-sup-013-TRA-PRO-,45.47,50,62,10,0,1
sup-164,TRA-PRO-00040,VND-sup-164-TRA-PRO-,48.73,100,39,10,1,1
sup-013,TRA-PRO-00040,VND-sup-013-TRA-PRO-,60.43,100,70,10,0,1
sup-113,TRA-PRO-00041,VND-sup-113-TRA-PRO-,25.28,25,39,10,1,1
sup-135,TRA-PRO-00041,VND-sup-135-TRA-PRO-,27.81,100,66,10,0,1
sup-099,TRA-PRO-00042,VND-sup-099-TRA-PRO-,10.2,25,39,10,1,1
sup-162,TRA-PRO-00042,VND-sup-162-TRA-PRO-,12.04,100,60,10,0,1
sup-090,TRA-PRO-00043,VND-sup-090-TRA-PRO-,31.31,200,39,10,1,1
sup-088,TRA-PRO-00043,VND-sup-088-TRA-PRO-,33.5,25,76,10,0,1
sup-100,TRA-PRO-00044,VND-sup-100-TRA-PRO-,15.61,25,39,10,1,1
sup-089,TRA-PRO-00044,VND-sup-089-TRA-PRO-,19.2,25,55,10,0,1
sup-094,TRA-PRO-00045,VND-sup-094-TRA-PRO-,28.99,25,39,10,1,1
sup-185,TRA-PRO-00045,VND-sup-185-TRA-PRO-,32.47,50,61,10,0,1
sup-173,TRA-PRO-00046,VND-sup-173-TRA-PRO-,15.52,100,39,10,1,1
sup-066,TRA-PRO-00046,VND-sup-066-TRA-PRO-,16.45,50,59,10,0,1
sup-106,TRA-PRO-00047,VND-sup-106-TRA-PRO-,37.67,200,39,10,1,1
sup-100,TRA-PRO-00047,VND-sup-100-TRA-PRO-,44.83,100,62,10,0,1
sup-035,TRA-PRO-00048,VND-sup-035-TRA-PRO-,15.49,50,39,10,1,1
sup-172,TRA-PRO-00048,VND-sup-172-TRA-PRO-,17.19,100,74,10,0,1
sup-143,TRA-PRO-00049,VND-sup-143-TRA-PRO-,28.58,50,39,10,1,1
sup-122,TRA-PRO-00049,VND-sup-122-TRA-PRO-,30.01,200,54,10,0,1
sup-173,TRA-PRO-00050,VND-sup-173-TRA-PRO-,37.62,50,39,10,1,1
sup-025,TRA-PRO-00050,VND-sup-025-TRA-PRO-,45.52,200,55,10,0,1
sup-106,TRA-PRO-00051,VND-sup-106-TRA-PRO-,30.62,25,39,10,1,1
sup-100,TRA-PRO-00051,VND-sup-100-TRA-PRO-,32.76,50,57,10,0,1
sup-182,TRA-PRO-00052,VND-sup-182-TRA-PRO-,40.73,25,39,10,1,1
sup-113,TRA-PRO-00052,VND-sup-113-TRA-PRO-,48.88,200,67,10,0,1
sup-039,TRA-PRO-00053,VND-sup-039-TRA-PRO-,15.2,25,39,10,1,1
sup-063,TRA-PRO-00053,VND-sup-063-TRA-PRO-,18.54,50,48,10,0,1
sup-039,TRA-PRO-00054,VND-sup-039-TRA-PRO-,44.06,100,39,10,1,1
sup-100,TRA-PRO-00054,VND-sup-100-TRA-PRO-,51.55,50,62,10,0,1
sup-089,TRA-PRO-00055,VND-sup-089-TRA-PRO-,17.6,25,39,10,1,1
sup-090,TRA-PRO-00055,VND-sup-090-TRA-PRO-,18.83,25,48,10,0,1
sup-071,TRA-PRO-00056,VND-sup-071-TRA-PRO-,14.32,50,39,10,1,1
sup-113,TRA-PRO-00056,VND-sup-113-TRA-PRO-,15.18,50,58,10,0,1
sup-088,TRA-PRO-00057,VND-sup-088-TRA-PRO-,33.43,50,39,10,1,1
sup-054,TRA-PRO-00057,VND-sup-054-TRA-PRO-,41.45,50,58,10,0,1
sup-100,TRA-PRO-00058,VND-sup-100-TRA-PRO-,42.62,200,39,10,1,1
sup-094,TRA-PRO-00058,VND-sup-094-TRA-PRO-,45.6,100,58,10,0,1
sup-113,TRA-PRO-00059,VND-sup-113-TRA-PRO-,21.31,25,39,10,1,1
sup-125,TRA-PRO-00059,VND-sup-125-TRA-PRO-,24.72,200,49,10,0,1
sup-110,TRA-PRO-00060,VND-sup-110-TRA-PRO-,18.12,50,39,10,1,1
sup-185,TRA-PRO-00060,VND-sup-185-TRA-PRO-,20.48,50,48,10,0,1
sup-088,TRA-PRO-00061,VND-sup-088-TRA-PRO-,14.08,200,39,10,1,1
sup-057,TRA-PRO-00061,VND-sup-057-TRA-PRO-,16.05,50,73,10,0,1
sup-039,TRA-PRO-00062,VND-sup-039-TRA-PRO-,36.88,25,39,10,1,1
sup-113,TRA-PRO-00062,VND-sup-113-TRA-PRO-,40.94,25,73,10,0,1
sup-090,TRA-PRO-00063,VND-sup-090-TRA-PRO-,34.9,25,39,10,1,1
sup-185,TRA-PRO-00063,VND-sup-185-TRA-PRO-,40.83,200,66,10,0,1
sup-090,TRA-PRO-00064,VND-sup-090-TRA-PRO-,29.76,50,39,10,1,1
sup-094,TRA-PRO-00064,VND-sup-094-TRA-PRO-,33.93,200,70,10,0,1
sup-017,TRA-PRO-00065,VND-sup-017-TRA-PRO-,30.01,25,39,10,1,1
sup-127,TRA-PRO-00065,VND-sup-127-TRA-PRO-,33.91,200,59,10,0,1
sup-066,TRA-PRO-00066,VND-sup-066-TRA-PRO-,47.65,50,39,10,1,1
sup-172,TRA-PRO-00066,VND-sup-172-TRA-PRO-,50.51,50,72,10,0,1
sup-188,TRA-PRO-00067,VND-sup-188-TRA-PRO-,10.51,100,39,10,1,1
sup-063,TRA-PRO-00067,VND-sup-063-TRA-PRO-,11.67,100,59,10,0,1
sup-143,TRA-PRO-00068,VND-sup-143-TRA-PRO-,48.22,100,39,10,1,1
sup-153,TRA-PRO-00068,VND-sup-153-TRA-PRO-,54.01,25,64,10,0,1
sup-143,TRA-PRO-00069,VND-sup-143-TRA-PRO-,12.44,100,39,10,1,1
sup-027,TRA-PRO-00069,VND-sup-027-TRA-PRO-,13.19,25,51,10,0,1
sup-113,TRA-PRO-00070,VND-sup-113-TRA-PRO-,42.29,200,39,10,1,1
sup-063,TRA-PRO-00070,VND-sup-063-TRA-PRO-,46.94,50,74,10,0,1
sup-071,TRA-PRO-00071,VND-sup-071-TRA-PRO-,46.06,200,39,10,1,1
sup-106,TRA-PRO-00071,VND-sup-106-TRA-PRO-,49.28,100,57,10,0,1
sup-119,TRA-PRO-00072,VND-sup-119-TRA-PRO-,44.09,100,39,10,1,1
sup-094,TRA-PRO-00072,VND-sup-094-TRA-PRO-,54.67,25,51,10,0,1
sup-071,TRA-PRO-00073,VND-sup-071-TRA-PRO-,49.94,25,39,10,1,1
sup-130,TRA-PRO-00073,VND-sup-130-TRA-PRO-,55.93,200,49,10,0,1
sup-094,TRA-PRO-00074,VND-sup-094-TRA-PRO-,42.61,200,39,10,1,1
sup-113,TRA-PRO-00074,VND-sup-113-TRA-PRO-,49.43,100,56,10,0,1
sup-035,TRA-PRO-00075,VND-sup-035-TRA-PRO-,39.47,25,39,10,1,1
sup-100,TRA-PRO-00075,VND-sup-100-TRA-PRO-,45.39,25,59,10,0,1
sup-153,TRA-PRO-00076,VND-sup-153-TRA-PRO-,38.68,200,39,10,1,1
sup-071,TRA-PRO-00076,VND-sup-071-TRA-PRO-,42.16,25,53,10,0,1
sup-173,TRA-PRO-00077,VND-sup-173-TRA-PRO-,21.62,200,39,10,1,1
sup-064,TRA-PRO-00077,VND-sup-064-TRA-PRO-,23.57,50,57,10,0,1
sup-090,TRA-PRO-00078,VND-sup-090-TRA-PRO-,44.3,100,39,10,1,1
sup-054,TRA-PRO-00078,VND-sup-054-TRA-PRO-,55.38,25,50,10,0,1
sup-162,TRA-PRO-00079,VND-sup-162-TRA-PRO-,21.06,25,39,10,1,1
sup-142,TRA-PRO-00079,VND-sup-142-TRA-PRO-,24.64,50,47,10,0,1
sup-035,TRA-PRO-00080,VND-sup-035-TRA-PRO-,14.13,50,39,10,1,1
sup-142,TRA-PRO-00080,VND-sup-142-TRA-PRO-,17.1,50,64,10,0,1
sup-071,TRA-PRO-00081,VND-sup-071-TRA-PRO-,48.34,200,39,10,1,1
sup-024,TRA-PRO-00081,VND-sup-024-TRA-PRO-,57.52,200,54,10,0,1
sup-071,TRA-PRO-00082,VND-sup-071-TRA-PRO-,30.9,50,39,10,1,1
sup-106,TRA-PRO-00082,VND-sup-106-TRA-PRO-,37.39,100,54,10,0,1
sup-119,TRA-PRO-00083,VND-sup-119-TRA-PRO-,34.51,100,39,10,1,1
sup-185,TRA-PRO-00083,VND-sup-185-TRA-PRO-,40.03,25,62,10,0,1
sup-088,TRA-PRO-00084,VND-sup-088-TRA-PRO-,49.63,200,39,10,1,1
sup-122,TRA-PRO-00084,VND-sup-122-TRA-PRO-,55.09,100,53,10,0,1
sup-048,TRA-PRO-00085,VND-sup-048-TRA-PRO-,10.35,25,39,10,1,1
sup-185,TRA-PRO-00085,VND-sup-185-TRA-PRO-,11.07,100,71,10,0,1
sup-172,TRA-PRO-00086,VND-sup-172-TRA-PRO-,14.52,200,39,10,1,1
sup-185,TRA-PRO-00086,VND-sup-185-TRA-PRO-,17.86,100,52,10,0,1
sup-094,TRA-PRO-00087,VND-sup-094-TRA-PRO-,13.98,100,39,10,1,1
sup-110,TRA-PRO-00087,VND-sup-110-TRA-PRO-,16.22,200,60,10,0,1
sup-127,TRA-PRO-00088,VND-sup-127-TRA-PRO-,48.35,25,39,10,1,1
sup-064,TRA-PRO-00088,VND-sup-064-TRA-PRO-,52.7,25,59,10,0,1
sup-153,TRA-PRO-00089,VND-sup-153-TRA-PRO-,17.7,50,39,10,1,1
sup-054,TRA-PRO-00089,VND-sup-054-TRA-PRO-,19.65,25,67,10,0,1
sup-100,TRA-PRO-00090,VND-sup-100-TRA-PRO-,46.24,50,39,10,1,1
sup-125,TRA-PRO-00090,VND-sup-125-TRA-PRO-,57.34,200,55,10,0,1
sup-122,TRA-PRO-00091,VND-sup-122-TRA-PRO-,25.75,25,39,10,1,1
sup-127,TRA-PRO-00091,VND-sup-127-TRA-PRO-,29.35,200,65,10,0,1
sup-024,TRA-PRO-00092,VND-sup-024-TRA-PRO-,44.84,25,39,10,1,1
sup-142,TRA-PRO-00092,VND-sup-142-TRA-PRO-,53.81,100,61,10,0,1
sup-127,TRA-PRO-00093,VND-sup-127-TRA-PRO-,27.34,25,39,10,1,1
sup-135,TRA-PRO-00093,VND-sup-135-TRA-PRO-,33.63,100,73,10,0,1
sup-088,TRA-PRO-00094,VND-sup-088-TRA-PRO-,41.97,25,39,10,1,1
sup-054,TRA-PRO-00094,VND-sup-054-TRA-PRO-,47.43,200,50,10,0,1
sup-024,TRA-PRO-00095,VND-sup-024-TRA-PRO-,33.54,50,39,10,1,1
sup-127,TRA-PRO-00095,VND-sup-127-TRA-PRO-,39.91,25,77,10,0,1
sup-063,TRA-PRO-00096,VND-sup-063-TRA-PRO-,20.02,200,39,10,1,1
sup-188,TRA-PRO-00096,VND-sup-188-TRA-PRO-,21.02,100,67,10,0,1
sup-162,TRA-PRO-00097,VND-sup-162-TRA-PRO-,29.7,100,39,10,1,1
sup-119,TRA-PRO-00097,VND-sup-119-TRA-PRO-,33.26,100,77,10,0,1
sup-099,TRA-PRO-00098,VND-sup-099-TRA-PRO-,49.2,100,39,10,1,1
sup-035,TRA-PRO-00098,VND-sup-035-TRA-PRO-,53.14,200,77,10,0,1
sup-037,TRA-PRO-00099,VND-sup-037-TRA-PRO-,32.33,25,39,10,1,1
sup-182,TRA-PRO-00099,VND-sup-182-TRA-PRO-,39.44,100,49,10,0,1
sup-110,TRA-PRO-00100,VND-sup-110-TRA-PRO-,28.61,100,39,10,1,1
sup-024,TRA-PRO-00100,VND-sup-024-TRA-PRO-,35.19,25,69,10,0,1
sup-182,TRA-PRO-00101,VND-sup-182-TRA-PRO-,37.51,200,39,10,1,1
sup-143,TRA-PRO-00101,VND-sup-143-TRA-PRO-,40.51,100,72,10,0,1
sup-113,TRA-PRO-00102,VND-sup-113-TRA-PRO-,18.19,50,39,10,1,1
sup-090,TRA-PRO-00102,VND-sup-090-TRA-PRO-,21.1,200,66,10,0,1
sup-088,TRA-PRO-00103,VND-sup-088-TRA-PRO-,25.15,50,39,10,1,1
sup-071,TRA-PRO-00103,VND-sup-071-TRA-PRO-,26.91,200,52,10,0,1
sup-090,TRA-PRO-00104,VND-sup-090-TRA-PRO-,19.9,100,39,10,1,1
sup-122,TRA-PRO-00104,VND-sup-122-TRA-PRO-,22.88,200,57,10,0,1
sup-089,TRA-PRO-00105,VND-sup-089-TRA-PRO-,10.31,200,39,10,1,1
sup-099,TRA-PRO-00105,VND-sup-099-TRA-PRO-,11.24,50,68,10,0,1
sup-054,TRA-PRO-00106,VND-sup-054-TRA-PRO-,14.22,200,39,10,1,1
sup-071,TRA-PRO-00106,VND-sup-071-TRA-PRO-,15.07,200,70,10,0,1
sup-013,TRA-PRO-00107,VND-sup-013-TRA-PRO-,30.95,100,39,10,1,1
sup-143,TRA-PRO-00107,VND-sup-143-TRA-PRO-,37.14,25,59,10,0,1
sup-106,TRA-PRO-00108,VND-sup-106-TRA-PRO-,16.1,50,39,10,1,1
sup-035,TRA-PRO-00108,VND-sup-035-TRA-PRO-,19.0,50,71,10,0,1
sup-013,TRA-PRO-00109,VND-sup-013-TRA-PRO-,47.06,25,39,10,1,1
sup-099,TRA-PRO-00109,VND-sup-099-TRA-PRO-,56.94,50,64,10,0,1
sup-130,TRA-PRO-00110,VND-sup-130-TRA-PRO-,30.62,100,39,10,1,1
sup-025,TRA-PRO-00110,VND-sup-025-TRA-PRO-,37.05,200,70,10,0,1
sup-064,TRA-PRO-00111,VND-sup-064-TRA-PRO-,48.11,200,39,10,1,1
sup-088,TRA-PRO-00111,VND-sup-088-TRA-PRO-,57.25,100,61,10,0,1
sup-125,TRA-PRO-00112,VND-sup-125-TRA-PRO-,48.43,50,39,10,1,1
sup-063,TRA-PRO-00112,VND-sup-063-TRA-PRO-,52.79,200,64,10,0,1
sup-188,TRA-PRO-00113,VND-sup-188-TRA-PRO-,18.22,25,39,10,1,1
sup-153,TRA-PRO-00113,VND-sup-153-TRA-PRO-,20.04,200,57,10,0,1
sup-090,TRA-PRO-00114,VND-sup-090-TRA-PRO-,36.37,100,39,10,1,1
sup-064,TRA-PRO-00114,VND-sup-064-TRA-PRO-,41.83,200,54,10,0,1
sup-066,TRA-PRO-00115,VND-sup-066-TRA-PRO-,44.88,100,39,10,1,1
sup-125,TRA-PRO-00115,VND-sup-125-TRA-PRO-,55.2,50,61,10,0,1
sup-024,TRA-PRO-00116,VND-sup-024-TRA-PRO-,34.91,25,39,10,1,1
sup-119,TRA-PRO-00116,VND-sup-119-TRA-PRO-,37.7,100,66,10,0,1
sup-185,TRA-PRO-00117,VND-sup-185-TRA-PRO-,37.99,25,39,10,1,1
sup-173,TRA-PRO-00117,VND-sup-173-TRA-PRO-,45.21,50,55,10,0,1
sup-110,TRA-PRO-00118,VND-sup-110-TRA-PRO-,22.7,50,39,10,1,1
sup-089,TRA-PRO-00118,VND-sup-089-TRA-PRO-,25.88,100,61,10,0,1
sup-142,TRA-PRO-00119,VND-sup-142-TRA-PRO-,41.63,200,39,10,1,1
sup-182,TRA-PRO-00119,VND-sup-182-TRA-PRO-,52.04,25,74,10,0,1
sup-039,TRA-PRO-00120,VND-sup-039-TRA-PRO-,43.61,200,39,10,1,1
sup-153,TRA-PRO-00120,VND-sup-153-TRA-PRO-,49.72,25,47,10,0,1
sup-035,TRA-PRO-00121,VND-sup-035-TRA-PRO-,39.02,50,39,10,1,1
sup-188,TRA-PRO-00121,VND-sup-188-TRA-PRO-,45.26,50,66,10,0,1
sup-099,TRA-PRO-00122,VND-sup-099-TRA-PRO-,13.98,50,39,10,1,1
sup-048,TRA-PRO-00122,VND-sup-048-TRA-PRO-,15.1,200,65,10,0,1
sup-173,TRA-PRO-00123,VND-sup-173-TRA-PRO-,17.05,50,39,10,1,1
sup-088,TRA-PRO-00123,VND-sup-088-TRA-PRO-,18.76,200,63,10,0,1
sup-063,TRA-PRO-00124,VND-sup-063-TRA-PRO-,29.83,50,39,10,1,1
sup-106,TRA-PRO-00124,VND-sup-106-TRA-PRO-,34.01,200,69,10,0,1
sup-089,TRA-PRO-00125,VND-sup-089-TRA-PRO-,41.92,100,39,10,1,1
sup-130,TRA-PRO-00125,VND-sup-130-TRA-PRO-,47.37,100,63,10,0,1
sup-113,TRA-PRO-00126,VND-sup-113-TRA-PRO-,31.11,25,39,10,1,1
sup-173,TRA-PRO-00126,VND-sup-173-TRA-PRO-,37.33,200,60,10,0,1
sup-048,TRA-PRO-00127,VND-sup-048-TRA-PRO-,46.87,200,39,10,1,1
sup-037,TRA-PRO-00127,VND-sup-037-TRA-PRO-,53.9,100,52,10,0,1
sup-088,TRA-PRO-00128,VND-sup-088-TRA-PRO-,44.54,100,39,10,1,1
sup-182,TRA-PRO-00128,VND-sup-182-TRA-PRO-,47.21,100,70,10,0,1
sup-090,TRA-PRO-00129,VND-sup-090-TRA-PRO-,30.42,25,39,10,1,1
sup-063,TRA-PRO-00129,VND-sup-063-TRA-PRO-,37.11,100,62,10,0,1
sup-127,TRA-PRO-00130,VND-sup-127-TRA-PRO-,41.85,25,39,10,1,1
sup-135,TRA-PRO-00130,VND-sup-135-TRA-PRO-,51.06,25,68,10,0,1
sup-110,TRA-PRO-00131,VND-sup-110-TRA-PRO-,35.93,100,39,10,1,1
sup-173,TRA-PRO-00131,VND-sup-173-TRA-PRO-,42.4,100,68,10,0,1
sup-089,TRA-PRO-00132,VND-sup-089-TRA-PRO-,43.34,100,39,10,1,1
sup-153,TRA-PRO-00132,VND-sup-153-TRA-PRO-,51.57,200,65,10,0,1
sup-119,TRA-PRO-00133,VND-sup-119-TRA-PRO-,45.44,50,39,10,1,1
sup-017,TRA-PRO-00133,VND-sup-017-TRA-PRO-,53.16,200,55,10,0,1
sup-094,TRA-PRO-00134,VND-sup-094-TRA-PRO-,18.24,25,39,10,1,1
sup-027,TRA-PRO-00134,VND-sup-027-TRA-PRO-,21.34,25,67,10,0,1
sup-172,TRA-PRO-00135,VND-sup-172-TRA-PRO-,44.79,50,39,10,1,1
sup-090,TRA-PRO-00135,VND-sup-090-TRA-PRO-,48.82,50,60,10,0,1
sup-039,TRA-PRO-00136,VND-sup-039-TRA-PRO-,20.35,100,39,10,1,1
sup-185,TRA-PRO-00136,VND-sup-185-TRA-PRO-,25.03,200,76,10,0,1
sup-106,TRA-PRO-00137,VND-sup-106-TRA-PRO-,31.79,200,39,10,1,1
sup-048,TRA-PRO-00137,VND-sup-048-TRA-PRO-,38.15,200,77,10,0,1
sup-063,TRA-PRO-00138,VND-sup-063-TRA-PRO-,10.82,50,39,10,1,1
sup-119,TRA-PRO-00138,VND-sup-119-TRA-PRO-,11.58,200,59,10,0,1
sup-185,TRA-PRO-00139,VND-sup-185-TRA-PRO-,32.49,50,39,10,1,1
sup-127,TRA-PRO-00139,VND-sup-127-TRA-PRO-,35.09,200,67,10,0,1
sup-099,TRA-PRO-00140,VND-sup-099-TRA-PRO-,16.02,50,39,10,1,1
sup-188,TRA-PRO-00140,VND-sup-188-TRA-PRO-,18.58,200,50,10,0,1
sup-127,TRA-PRO-00141,VND-sup-127-TRA-PRO-,30.28,25,39,10,1,1
sup-089,TRA-PRO-00141,VND-sup-089-TRA-PRO-,34.82,50,46,10,0,1
sup-054,TRA-PRO-00142,VND-sup-054-TRA-PRO-,18.39,100,39,10,1,1
sup-013,TRA-PRO-00142,VND-sup-013-TRA-PRO-,20.78,25,54,10,0,1
sup-153,TRA-PRO-00143,VND-sup-153-TRA-PRO-,10.6,25,39,10,1,1
sup-017,TRA-PRO-00143,VND-sup-017-TRA-PRO-,12.3,50,51,10,0,1
sup-099,TRA-PRO-00144,VND-sup-099-TRA-PRO-,44.93,200,39,10,1,1
sup-057,TRA-PRO-00144,VND-sup-057-TRA-PRO-,53.47,200,61,10,0,1
sup-110,TRA-PRO-00145,VND-sup-110-TRA-PRO-,34.21,50,39,10,1,1
