SKU,Location_ID,Quantity_On_Hand,Reorder_Point,Target_Safety_Stock,Shrinkage_Rate,As_Of_Date
JEW-GEN-00782,wh-001,328,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00782,str-001,39,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00783,wh-001,306,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00783,str-001,20,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00784,wh-001,448,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00784,str-001,20,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00785,wh-001,406,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00785,str-001,26,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00786,wh-001,484,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00786,str-001,48,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00787,wh-001,381,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00787,str-001,8,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00788,wh-001,102,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00788,str-001,22,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00789,wh-001,407,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00789,str-001,12,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00790,wh-001,220,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00790,str-001,42,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00791,wh-001,476,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00791,str-001,39,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00792,wh-001,13,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00792,str-001,5,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00793,wh-001,497,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00793,str-001,37,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00794,wh-001,205,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00794,str-001,26,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00795,wh-001,451,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00795,str-001,13,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00796,wh-001,296,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00796,str-001,0,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00797,wh-001,139,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00797,str-001,7,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00798,wh-001,254,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00798,str-001,19,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00799,wh-001,107,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00799,str-001,19,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00800,wh-001,267,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00800,str-001,21,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00801,wh-001,29,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00801,str-001,22,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00802,wh-001,111,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00802,str-001,23,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00803,wh-001,270,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00803,str-001,20,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00804,wh-001,152,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00804,str-001,0,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00805,wh-001,390,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00805,str-001,35,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00806,wh-001,232,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00806,str-001,22,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00807,wh-001,146,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00807,str-001,18,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00808,wh-001,457,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00808,str-001,1,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00809,wh-001,341,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00809,str-001,2,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00810,wh-001,89,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00810,str-001,39,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00811,wh-001,276,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00811,str-001,36,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00812,wh-001,486,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00812,str-001,32,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00813,wh-001,301,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00813,str-001,38,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00814,wh-001,183,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00814,str-001,43,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00815,wh-001,247,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00815,str-001,9,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00816,wh-001,268,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00816,str-001,19,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00817,wh-001,231,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00817,str-001,10,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00818,wh-001,13,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00818,str-001,45,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00819,wh-001,310,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00819,str-001,46,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00820,wh-001,64,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00820,str-001,46,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00821,wh-001,403,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00821,str-001,39,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00822,wh-001,302,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00822,str-001,9,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00823,wh-001,297,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00823,str-001,20,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00824,wh-001,101,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00824,str-001,11,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00825,wh-001,439,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00825,str-001,39,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00826,wh-001,312,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00826,str-001,42,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00827,wh-001,356,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00827,str-001,7,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00828,wh-001,55,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00828,str-001,27,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00829,wh-001,438,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00829,str-001,4,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00830,wh-001,51,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00830,str-001,48,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00831,wh-001,50,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00831,str-001,47,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00832,wh-001,384,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00832,str-001,49,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00833,wh-001,263,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00833,str-001,16,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00834,wh-001,444,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00834,str-001,21,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00835,wh-001,384,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00835,str-001,15,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00836,wh-001,170,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00836,str-001,30,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00837,wh-001,72,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00837,str-001,40,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00838,wh-001,152,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00838,str-001,44,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00839,wh-001,231,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00839,str-001,17,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00840,wh-001,397,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00840,str-001,38,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00841,wh-001,164,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00841,str-001,50,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00842,wh-001,315,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00842,str-001,40,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00843,wh-001,256,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00843,str-001,32,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00844,wh-001,468,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00844,str-001,1,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00845,wh-001,30,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00845,str-001,14,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00846,wh-001,461,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00846,str-001,35,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00847,wh-001,421,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00847,str-001,25,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00848,wh-001,85,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00848,str-001,3,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00849,wh-001,314,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00849,str-001,40,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00850,wh-001,319,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00850,str-001,18,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00851,wh-001,248,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00851,str-001,16,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00852,wh-001,165,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00852,str-001,5,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00853,wh-001,348,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00853,str-001,8,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00854,wh-001,169,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00854,str-001,22,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00855,wh-001,417,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00855,str-001,2,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00856,wh-001,114,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00856,str-001,20,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00857,wh-001,182,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00857,str-001,23,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00858,wh-001,311,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00858,str-001,39,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00859,wh-001,370,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00859,str-001,9,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00860,wh-001,435,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00860,str-001,16,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00861,wh-001,435,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00861,str-001,23,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00862,wh-001,496,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00862,str-001,31,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00863,wh-001,263,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00863,str-001,49,15,7,0.015,2026-09-14 20:18:25
JEW-GEN-00864,wh-001,368,150,75,0.01,2026-09-14 20:18:25
JEW-GEN-00864,str-001,47,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00001,wh-001,492,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00001,str-001,12,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00002,wh-001,403,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00002,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00003,wh-001,127,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00003,str-001,38,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00004,wh-001,330,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00004,str-001,21,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00005,wh-001,449,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00005,str-001,2,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00006,wh-001,52,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00006,str-001,7,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00007,wh-001,282,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00007,str-001,12,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00008,wh-001,339,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00008,str-001,27,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00009,wh-001,396,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00009,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00010,wh-001,1,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00010,str-001,36,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00011,wh-001,444,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00011,str-001,18,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00012,wh-001,116,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00012,str-001,42,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00013,wh-001,413,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00013,str-001,44,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00014,wh-001,139,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00014,str-001,32,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00015,wh-001,74,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00015,str-001,23,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00016,wh-001,482,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00016,str-001,3,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00017,wh-001,257,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00017,str-001,6,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00018,wh-001,430,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00018,str-001,1,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00019,wh-001,387,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00019,str-001,25,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00020,wh-001,56,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00020,str-001,22,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00021,wh-001,374,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00021,str-001,3,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00022,wh-001,253,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00022,str-001,35,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00023,wh-001,340,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00023,str-001,50,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00024,wh-001,239,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00024,str-001,24,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00025,wh-001,180,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00025,str-001,9,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00026,wh-001,498,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00026,str-001,20,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00027,wh-001,137,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00027,str-001,28,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00028,wh-001,224,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00028,str-001,4,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00029,wh-001,148,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00029,str-001,9,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00030,wh-001,437,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00030,str-001,8,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00031,wh-001,446,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00031,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00032,wh-001,52,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00032,str-001,22,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00033,wh-001,7,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00033,str-001,32,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00034,wh-001,187,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00034,str-001,26,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00035,wh-001,260,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00035,str-001,47,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00036,wh-001,424,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00036,str-001,42,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00037,wh-001,26,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00037,str-001,48,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00038,wh-001,441,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00038,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00039,wh-001,46,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00039,str-001,45,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00040,wh-001,165,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00040,str-001,12,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00041,wh-001,250,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00041,str-001,14,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00042,wh-001,89,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00042,str-001,38,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00043,wh-001,422,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00043,str-001,18,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00044,wh-001,355,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00044,str-001,10,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00045,wh-001,72,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00045,str-001,14,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00046,wh-001,309,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00046,str-001,33,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00047,wh-001,381,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00047,str-001,34,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00048,wh-001,100,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00048,str-001,50,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00049,wh-001,381,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00049,str-001,45,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00050,wh-001,455,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00050,str-001,11,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00051,wh-001,460,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00051,str-001,18,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00052,wh-001,30,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00052,str-001,32,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00053,wh-001,84,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00053,str-001,8,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00054,wh-001,360,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00054,str-001,29,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00055,wh-001,420,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00055,str-001,12,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00056,wh-001,195,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00056,str-001,20,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00057,wh-001,366,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00057,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00058,wh-001,305,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00058,str-001,25,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00059,wh-001,462,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00059,str-001,20,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00060,wh-001,433,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00060,str-001,27,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00061,wh-001,247,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00061,str-001,3,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00062,wh-001,343,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00062,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00063,wh-001,413,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00063,str-001,13,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00064,wh-001,304,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00064,str-001,49,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00065,wh-001,169,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00065,str-001,48,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00066,wh-001,155,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00066,str-001,19,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00067,wh-001,224,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00067,str-001,5,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00068,wh-001,305,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00068,str-001,13,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00069,wh-001,493,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00069,str-001,5,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00070,wh-001,446,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00070,str-001,48,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00071,wh-001,246,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00071,str-001,45,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00072,wh-001,345,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00072,str-001,26,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00073,wh-001,132,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00073,str-001,25,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00074,wh-001,333,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00074,str-001,18,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00075,wh-001,116,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00075,str-001,0,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00076,wh-001,216,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00076,str-001,0,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00077,wh-001,33,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00077,str-001,5,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00078,wh-001,262,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00078,str-001,48,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00079,wh-001,5,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00079,str-001,45,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00080,wh-001,64,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00080,str-001,21,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00081,wh-001,407,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00081,str-001,8,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00082,wh-001,62,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00082,str-001,36,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00083,wh-001,267,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00083,str-001,35,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00084,wh-001,387,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00084,str-001,29,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00085,wh-001,204,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00085,str-001,41,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00086,wh-001,131,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00086,str-001,3,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00087,wh-001,321,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00087,str-001,1,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00088,wh-001,473,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00088,str-001,16,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00089,wh-001,394,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00089,str-001,13,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00090,wh-001,316,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00090,str-001,7,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00091,wh-001,176,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00091,str-001,14,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00092,wh-001,495,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00092,str-001,0,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00093,wh-001,402,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00093,str-001,20,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00094,wh-001,184,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00094,str-001,40,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00095,wh-001,137,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00095,str-001,37,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00096,wh-001,37,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00096,str-001,15,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00097,wh-001,303,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00097,str-001,27,15,7,0.015,2026-09-14 20:18:25
KIT-DIN-00098,wh-001,487,150,75,0.01,2026-09-14 20:18:25
KIT-DIN-00098,str-001,1,15,7,0.015,2026-09-14 20:18:25
