SKU,Supplier_ID,Sourcing_Rank,Unit_Cost_Markup,Supplier_Lead_Time_Days
KIT-DIN-00803,sup-088,Primary,1.0,27
KIT-DIN-00803,sup-110,Secondary,1.14,32
KIT-DIN-00804,sup-100,Primary,1.0,27
KIT-DIN-00804,sup-088,Secondary,1.08,36
KIT-DIN-00805,sup-089,Primary,1.0,27
KIT-DIN-00805,sup-130,Secondary,1.2,53
KIT-DIN-00806,sup-164,Primary,1.0,27
KIT-DIN-00806,sup-088,Secondary,1.22,34
KIT-DIN-00807,sup-064,Primary,1.0,27
KIT-DIN-00807,sup-106,Secondary,1.05,39
KIT-DIN-00808,sup-185,Primary,1.0,27
KIT-DIN-00808,sup-173,Secondary,1.07,52
KIT-DIN-00809,sup-164,Primary,1.0,27
KIT-DIN-00809,sup-013,Secondary,1.12,48
KIT-DIN-00810,sup-039,Primary,1.0,27
KIT-DIN-00810,sup-127,Secondary,1.19,49
KIT-DIN-00811,sup-088,Primary,1.0,27
KIT-DIN-00811,sup-039,Secondary,1.23,50
KIT-DIN-00812,sup-125,Primary,1.0,27
KIT-DIN-00812,sup-142,Secondary,1.15,37
KIT-DIN-00813,sup-173,Primary,1.0,27
KIT-DIN-00813,sup-106,Secondary,1.11,41
KIT-DIN-00814,sup-119,Primary,1.0,27
KIT-DIN-00814,sup-048,Secondary,1.22,52
KIT-DIN-00815,sup-127,Primary,1.0,27
KIT-DIN-00815,sup-071,Secondary,1.08,46
KIT-DIN-00816,sup-164,Primary,1.0,27
KIT-DIN-00816,sup-057,Secondary,1.2,50
KIT-DIN-00817,sup-090,Primary,1.0,27
KIT-DIN-00817,sup-013,Secondary,1.17,52
KIT-DIN-00818,sup-127,Primary,1.0,27
KIT-DIN-00818,sup-135,Secondary,1.22,46
KIT-DIN-00819,sup-143,Primary,1.0,27
KIT-DIN-00819,sup-057,Secondary,1.06,43
KIT-DIN-00820,sup-090,Primary,1.0,27
KIT-DIN-00820,sup-094,Secondary,1.21,48
KIT-DIN-00821,sup-035,Primary,1.0,27
KIT-DIN-00821,sup-017,Secondary,1.24,50
KIT-DIN-00822,sup-106,Primary,1.0,27
KIT-DIN-00822,sup-100,Secondary,1.21,52
KIT-DIN-00823,sup-071,Primary,1.0,27
KIT-DIN-00823,sup-039,Secondary,1.1,33
KIT-DIN-00824,sup-064,Primary,1.0,27
KIT-DIN-00824,sup-173,Secondary,1.16,50
KIT-DIN-00825,sup-135,Primary,1.0,27
KIT-DIN-00825,sup-066,Secondary,1.07,50
KIT-DIN-00826,sup-017,Primary,1.0,27
KIT-DIN-00826,sup-130,Secondary,1.24,40
KIT-DIN-00827,sup-037,Primary,1.0,27
KIT-DIN-00827,sup-153,Secondary,1.24,38
KIT-DIN-00828,sup-162,Primary,1.0,27
KIT-DIN-00828,sup-089,Secondary,1.08,34
KIT-DIN-00829,sup-125,Primary,1.0,27
KIT-DIN-00829,sup-037,Secondary,1.21,36
KIT-DIN-00830,sup-106,Primary,1.0,27
KIT-DIN-00830,sup-027,Secondary,1.21,34
KIT-DIN-00831,sup-037,Primary,1.0,27
KIT-DIN-00831,sup-127,Secondary,1.1,50
KIT-DIN-00832,sup-142,Primary,1.0,27
KIT-DIN-00832,sup-127,Secondary,1.21,51
KIT-DIN-00833,sup-066,Primary,1.0,27
KIT-DIN-00833,sup-173,Secondary,1.08,33
KIT-DIN-00834,sup-039,Primary,1.0,27
KIT-DIN-00834,sup-188,Secondary,1.15,40
KIT-DIN-00835,sup-153,Primary,1.0,27
KIT-DIN-00835,sup-027,Secondary,1.22,38
KIT-DIN-00836,sup-054,Primary,1.0,27
KIT-DIN-00836,sup-130,Secondary,1.24,40
KIT-DIN-00837,sup-071,Primary,1.0,27
KIT-DIN-00837,sup-143,Secondary,1.19,48
KIT-DIN-00838,sup-035,Primary,1.0,27
KIT-DIN-00838,sup-164,Secondary,1.24,36
KIT-DIN-00839,sup-099,Primary,1.0,27
KIT-DIN-00839,sup-025,Secondary,1.21,33
KIT-DIN-00840,sup-013,Primary,1.0,27
KIT-DIN-00840,sup-017,Secondary,1.16,50
KIT-DIN-00841,sup-130,Primary,1.0,27
KIT-DIN-00841,sup-025,Secondary,1.25,49
KIT-DIN-00842,sup-173,Primary,1.0,27
KIT-DIN-00842,sup-039,Secondary,1.13,49
KIT-DIN-00843,sup-054,Primary,1.0,27
KIT-DIN-00843,sup-153,Secondary,1.24,49
KIT-DIN-00844,sup-130,Primary,1.0,27
KIT-DIN-00844,sup-017,Secondary,1.23,38
KIT-DIN-00845,sup-162,Primary,1.0,27
KIT-DIN-00845,sup-039,Secondary,1.12,41
KIT-DIN-00846,sup-130,Primary,1.0,27
KIT-DIN-00846,sup-182,Secondary,1.21,49
KIT-DIN-00847,sup-048,Primary,1.0,27
KIT-DIN-00847,sup-153,Secondary,1.12,32
KIT-DIN-00848,sup-188,Primary,1.0,27
KIT-DIN-00848,sup-090,Secondary,1.14,38
KIT-DIN-00849,sup-013,Primary,1.0,27
KIT-DIN-00849,sup-125,Secondary,1.24,41
KIT-DIN-00850,sup-017,Primary,1.0,27
KIT-DIN-00850,sup-057,Secondary,1.18,47
KIT-DIN-00851,sup-173,Primary,1.0,27
KIT-DIN-00851,sup-066,Secondary,1.16,40
KIT-DIN-00852,sup-122,Primary,1.0,27
KIT-DIN-00852,sup-054,Secondary,1.16,35
KIT-DIN-00853,sup-142,Primary,1.0,27
KIT-DIN-00853,sup-071,Secondary,1.17,35
KIT-DIN-00854,sup-094,Primary,1.0,27
KIT-DIN-00854,sup-089,Secondary,1.2,37
KIT-DIN-00855,sup-071,Primary,1.0,27
KIT-DIN-00855,sup-017,Secondary,1.17,52
KIT-DIN-00856,sup-122,Primary,1.0,27
KIT-DIN-00856,sup-089,Secondary,1.05,46
KIT-DIN-00857,sup-119,Primary,1.0,27
KIT-DIN-00857,sup-057,Secondary,1.18,39
KIT-DIN-00858,sup-127,Primary,1.0,27
KIT-DIN-00858,sup-185,Secondary,1.23,46
KIT-DIN-00859,sup-054,Primary,1.0,27
KIT-DIN-00859,sup-127,Secondary,1.18,38
KIT-DIN-00860,sup-153,Primary,1.0,27
KIT-DIN-00860,sup-037,Secondary,1.09,42
KIT-DIN-00861,sup-113,Primary,1.0,27
KIT-DIN-00861,sup-071,Secondary,1.24,34
KIT-DIN-00862,sup-048,Primary,1.0,27
KIT-DIN-00862,sup-113,Secondary,1.22,51
KIT-DIN-00863,sup-119,Primary,1.0,27
KIT-DIN-00863,sup-048,Secondary,1.05,42
KIT-DIN-00864,sup-113,Primary,1.0,27
KIT-DIN-00864,sup-173,Secondary,1.14,42
KIT-DIN-00865,sup-037,Primary,1.0,27
KIT-DIN-00865,sup-113,Secondary,1.09,44
KIT-DIN-00866,sup-037,Primary,1.0,27
KIT-DIN-00866,sup-113,Secondary,1.23,35
KIT-DIN-00867,sup-172,Primary,1.0,27
KIT-DIN-00867,sup-064,Secondary,1.09,43
KIT-DIN-00868,sup-071,Primary,1.0,27
KIT-DIN-00868,sup-164,Secondary,1.08,47
KIT-DIN-00869,sup-090,Primary,1.0,27
KIT-DIN-00869,sup-088,Secondary,1.07,49
KIT-DIN-00870,sup-088,Primary,1.0,27
KIT-DIN-00870,sup-039,Secondary,1.09,45
KIT-DIN-00871,sup-142,Primary,1.0,27
KIT-DIN-00871,sup-035,Secondary,1.2,42
KIT-DIN-00872,sup-035,Primary,1.0,27
KIT-DIN-00872,sup-027,Secondary,1.06,53
KIT-DIN-00873,sup-057,Primary,1.0,27
KIT-DIN-00873,sup-099,Secondary,1.11,48
KIT-DIN-00874,sup-182,Primary,1.0,27
KIT-DIN-00874,sup-035,Secondary,1.17,35
KIT-DIN-00875,sup-064,Primary,1.0,27
KIT-DIN-00875,sup-013,Secondary,1.17,40
KIT-DIN-00876,sup-094,Primary,1.0,27
KIT-DIN-00876,sup-088,Secondary,1.12,45
KIT-DIN-00877,sup-013,Primary,1.0,27
KIT-DIN-00877,sup-066,Secondary,1.07,35
KIT-DIN-00878,sup-106,Primary,1.0,27
KIT-DIN-00878,sup-094,Secondary,1.14,42
KIT-DIN-00879,sup-122,Primary,1.0,27
KIT-DIN-00879,sup-039,Secondary,1.09,52
KIT-DIN-00880,sup-172,Primary,1.0,27
KIT-DIN-00880,sup-182,Secondary,1.14,37
KIT-DIN-00881,sup-135,Primary,1.0,27
KIT-DIN-00881,sup-100,Secondary,1.16,49
KIT-DIN-00882,sup-182,Primary,1.0,27
KIT-DIN-00882,sup-089,Secondary,1.06,50
KIT-DIN-00883,sup-182,Primary,1.0,27
KIT-DIN-00883,sup-066,Secondary,1.22,32
KIT-DIN-00884,sup-064,Primary,1.0,27
KIT-DIN-00884,sup-185,Secondary,1.06,46
KIT-DIN-00885,sup-130,Primary,1.0,27
KIT-DIN-00885,sup-088,Secondary,1.06,42
KIT-DIN-00886,sup-173,Primary,1.0,27
KIT-DIN-00886,sup-143,Secondary,1.11,53
KIT-DIN-00887,sup-127,Primary,1.0,27
KIT-DIN-00887,sup-119,Secondary,1.24,46
KIT-DIN-00888,sup-182,Primary,1.0,27
KIT-DIN-00888,sup-100,Secondary,1.1,48
KIT-DIN-00889,sup-130,Primary,1.0,27
KIT-DIN-00889,sup-100,Secondary,1.19,48
KIT-DIN-00890,sup-071,Primary,1.0,27
KIT-DIN-00890,sup-164,Secondary,1.07,36
KIT-DIN-00891,sup-037,Primary,1.0,27
KIT-DIN-00891,sup-122,Secondary,1.11,48
KIT-DIN-00892,sup-110,Primary,1.0,27
KIT-DIN-00892,sup-125,Secondary,1.21,40
KIT-DIN-00893,sup-127,Primary,1.0,27
KIT-DIN-00893,sup-054,Secondary,1.14,47
KIT-DIN-00894,sup-185,Primary,1.0,27
KIT-DIN-00894,sup-106,Secondary,1.24,40
KIT-DIN-00895,sup-025,Primary,1.0,27
KIT-DIN-00895,sup-172,Secondary,1.24,51
KIT-DIN-00896,sup-099,Primary,1.0,27
KIT-DIN-00896,sup-057,Secondary,1.19,46
KIT-DIN-00897,sup-063,Primary,1.0,27
KIT-DIN-00897,sup-143,Secondary,1.17,39
KIT-DIN-00898,sup-048,Primary,1.0,27
KIT-DIN-00898,sup-071,Secondary,1.24,49
KIT-DIN-00899,sup-122,Primary,1.0,27
KIT-DIN-00899,sup-017,Secondary,1.17,51
KIT-DIN-00900,sup-135,Primary,1.0,27
KIT-DIN-00900,sup-017,Secondary,1.08,35
KIT-DIN-00901,sup-099,Primary,1.0,27
KIT-DIN-00901,sup-035,Secondary,1.12,53
KIT-DIN-00902,sup-142,Primary,1.0,27
KIT-DIN-00902,sup-113,Secondary,1.11,47
KIT-DIN-00903,sup-054,Primary,1.0,27
KIT-DIN-00903,sup-130,Secondary,1.12,37
KIT-DIN-00904,sup-173,Primary,1.0,27
KIT-DIN-00904,sup-142,Secondary,1.19,46
KIT-DIN-00905,sup-037,Primary,1.0,27
KIT-DIN-00905,sup-106,Secondary,1.23,32
KIT-DIN-00906,sup-113,Primary,1.0,27
KIT-DIN-00906,sup-122,Secondary,1.06,53
KIT-DIN-00907,sup-064,Primary,1.0,27
KIT-DIN-00907,sup-125,Secondary,1.17,42
KIT-DIN-00908,sup-143,Primary,1.0,27
KIT-DIN-00908,sup-106,Secondary,1.13,33
KIT-DIN-00909,sup-153,Primary,1.0,27
KIT-DIN-00909,sup-119,Secondary,1.07,35
KIT-DIN-00910,sup-142,Primary,1.0,27
KIT-DIN-00910,sup-048,Secondary,1.05,46
KIT-DIN-00911,sup-048,Primary,1.0,27
KIT-DIN-00911,sup-127,Secondary,1.2,39
KIT-DIN-00912,sup-035,Primary,1.0,27
KIT-DIN-00912,sup-066,Secondary,1.19,48
KIT-DIN-00913,sup-064,Primary,1.0,27
KIT-DIN-00913,sup-122,Secondary,1.2,39
KIT-DIN-00914,sup-125,Primary,1.0,27
KIT-DIN-00914,sup-135,Secondary,1.07,45
KIT-DIN-00915,sup-173,Primary,1.0,27
KIT-DIN-00915,sup-125,Secondary,1.07,45
KIT-DIN-00916,sup-164,Primary,1.0,27
KIT-DIN-00916,sup-066,Secondary,1.06,52
KIT-DIN-00917,sup-089,Primary,1.0,27
KIT-DIN-00917,sup-153,Secondary,1.07,52
KIT-DIN-00918,sup-039,Primary,1.0,27
KIT-DIN-00918,sup-094,Secondary,1.19,45
KIT-DIN-00919,sup-172,Primary,1.0,27
KIT-DIN-00919,sup-099,Secondary,1.17,39
KIT-DIN-00920,sup-130,Primary,1.0,27
KIT-DIN-00920,sup-025,Secondary,1.23,46
KIT-DIN-00921,sup-119,Primary,1.0,27
KIT-DIN-00921,sup-064,Secondary,1.24,37
KIT-DIN-00922,sup-094,Primary,1.0,27
KIT-DIN-00922,sup-188,Secondary,1.09,52
KIT-DIN-00923,sup-153,Primary,1.0,27
KIT-DIN-00923,sup-113,Secondary,1.15,50
KIT-DIN-00924,sup-100,Primary,1.0,27
KIT-DIN-00924,sup-017,Secondary,1.1,43
KIT-DIN-00925,sup-172,Primary,1.0,27
KIT-DIN-00925,sup-135,Secondary,1.2,32
KIT-DIN-00926,sup-135,Primary,1.0,27
KIT-DIN-00926,sup-063,Secondary,1.22,36
KIT-DIN-00927,sup-017,Primary,1.0,27
KIT-DIN-00927,sup-057,Secondary,1.09,39
KIT-DIN-00928,sup-027,Primary,1.0,27
KIT-DIN-00928,sup-100,Secondary,1.16,52
KIT-DIN-00929,sup-122,Primary,1.0,27
KIT-DIN-00929,sup-110,Secondary,1.22,51
KIT-DIN-00930,sup-110,Primary,1.0,27
KIT-DIN-00930,sup-106,Secondary,1.22,53
KIT-DIN-00931,sup-027,Primary,1.0,27
KIT-DIN-00931,sup-039,Secondary,1.19,34
KIT-DIN-00932,sup-127,Primary,1.0,27
KIT-DIN-00932,sup-106,Secondary,1.2,37
KIT-DIN-00933,sup-039,Primary,1.0,27
KIT-DIN-00933,sup-057,Secondary,1.14,43
KIT-DIN-00934,sup-164,Primary,1.0,27
KIT-DIN-00934,sup-122,Secondary,1.14,51
KIT-DIN-00935,sup-113,Primary,1.0,27
KIT-DIN-00935,sup-135,Secondary,1.21,34
KIT-DIN-00936,sup-113,Primary,1.0,27
KIT-DIN-00936,sup-025,Secondary,1.13,51
KIT-DIN-00937,sup-110,Primary,1.0,27
KIT-DIN-00937,sup-099,Secondary,1.09,42
KIT-DIN-00938,sup-024,Primary,1.0,27
KIT-DIN-00938,sup-099,Secondary,1.2,49
KIT-DIN-00939,sup-172,Primary,1.0,27
KIT-DIN-00939,sup-035,Secondary,1.15,40
KIT-DIN-00940,sup-039,Primary,1.0,27
KIT-DIN-00940,sup-057,Secondary,1.25,50
KIT-DIN-00941,sup-153,Primary,1.0,27
KIT-DIN-00941,sup-048,Secondary,1.19,45
KIT-DIN-00942,sup-110,Primary,1.0,27
KIT-DIN-00942,sup-088,Secondary,1.16,41
KIT-DIN-00943,sup-013,Primary,1.0,27
KIT-DIN-00943,sup-182,Secondary,1.14,51
KIT-DIN-00944,sup-039,Primary,1.0,27
KIT-DIN-00944,sup-054,Secondary,1.12,33
KIT-DIN-00945,sup-122,Primary,1.0,27
KIT-DIN-00945,sup-099,Secondary,1.2,45
KIT-DIN-00946,sup-027,Primary,1.0,27
KIT-DIN-00946,sup-162,Secondary,1.24,45
KIT-DIN-00947,sup-122,Primary,1.0,27
KIT-DIN-00947,sup-057,Secondary,1.23,34
KIT-DIN-00948,sup-064,Primary,1.0,27
KIT-DIN-00948,sup-153,Secondary,1.18,37
KIT-DIN-00949,sup-113,Primary,1.0,27
KIT-DIN-00949,sup-089,Secondary,1.11,47
KIT-DIN-00950,sup-027,Primary,1.0,27
KIT-DIN-00950,sup-182,Secondary,1.13,48
KIT-DIN-00951,sup-188,Primary,1.0,27
KIT-DIN-00951,sup-113,Secondary,1.12,38
KIT-DIN-00952,sup-099,Primary,1.0,27
KIT-DIN-00952,sup-025,Secondary,1.07,35
KIT-DIN-00953,sup-094,Primary,1.0,27
KIT-DIN-00953,sup-024,Secondary,1.25,37
KIT-DIN-00954,sup-143,Primary,1.0,27
KIT-DIN-00954,sup-164,Secondary,1.18,35
KIT-DIN-00955,sup-119,Primary,1.0,27
KIT-DIN-00955,sup-039,Secondary,1.06,48
KIT-DIN-00956,sup-027,Primary,1.0,27
KIT-DIN-00956,sup-048,Secondary,1.24,47
KIT-DIN-00957,sup-125,Primary,1.0,27
KIT-DIN-00957,sup-039,Secondary,1.17,32
KIT-DIN-00958,sup-064,Primary,1.0,27
KIT-DIN-00958,sup-188,Secondary,1.06,43
KIT-DIN-00959,sup-094,Primary,1.0,27
KIT-DIN-00959,sup-100,Secondary,1.12,47
KIT-DIN-00960,sup-172,Primary,1.0,27
KIT-DIN-00960,sup-110,Secondary,1.17,35
KIT-DIN-00961,sup-039,Primary,1.0,27
KIT-DIN-00961,sup-100,Secondary,1.16,44
KIT-DIN-00962,sup-135,Primary,1.0,27
KIT-DIN-00962,sup-110,Secondary,1.1,44
KIT-DIN-00963,sup-182,Primary,1.0,27
KIT-DIN-00963,sup-162,Secondary,1.07,36
KIT-DIN-00964,sup-130,Primary,1.0,27
KIT-DIN-00964,sup-017,Secondary,1.19,49
KIT-DIN-00965,sup-064,Primary,1.0,27
KIT-DIN-00965,sup-024,Secondary,1.09,47
KIT-DIN-00966,sup-106,Primary,1.0,27
KIT-DIN-00966,sup-048,Secondary,1.22,50
KIT-DIN-00967,sup-122,Primary,1.0,27
KIT-DIN-00967,sup-130,Secondary,1.12,32
KIT-DIN-00968,sup-090,Primary,1.0,27
KIT-DIN-00968,sup-099,Secondary,1.19,44
KIT-DIN-00969,sup-039,Primary,1.0,27
KIT-DIN-00969,sup-037,Secondary,1.08,37
KIT-DIN-00970,sup-071,Primary,1.0,27
KIT-DIN-00970,sup-162,Secondary,1.2,34
KIT-DIN-00971,sup-173,Primary,1.0,27
KIT-DIN-00971,sup-064,Secondary,1.14,51
KIT-DIN-00972,sup-127,Primary,1.0,27
KIT-DIN-00972,sup-153,Secondary,1.24,46
KIT-DIN-00973,sup-143,Primary,1.0,27
KIT-DIN-00973,sup-106,Secondary,1.15,36
KIT-DIN-00974,sup-088,Primary,1.0,27
KIT-DIN-00974,sup-057,Secondary,1.16,44
KIT-DIN-00975,sup-039,Primary,1.0,27
KIT-DIN-00975,sup-106,Secondary,1.23,40
KIT-DIN-00976,sup-017,Primary,1.0,27
KIT-DIN-00976,sup-182,Secondary,1.19,47
KIT-DIN-00977,sup-039,Primary,1.0,27
KIT-DIN-00977,sup-162,Secondary,1.11,42
KIT-DIN-00978,sup-130,Primary,1.0,27
KIT-DIN-00978,sup-142,Secondary,1.23,41
KIT-DIN-00979,sup-048,Primary,1.0,27
KIT-DIN-00979,sup-185,Secondary,1.1,40
KIT-DIN-00980,sup-054,Primary,1.0,27
KIT-DIN-00980,sup-017,Secondary,1.2,39
KIT-DIN-00981,sup-182,Primary,1.0,27
KIT-DIN-00981,sup-127,Secondary,1.21,37
KIT-DIN-00982,sup-024,Primary,1.0,27
KIT-DIN-00982,sup-017,Secondary,1.23,32
KIT-DIN-00983,sup-106,Primary,1.0,27
KIT-DIN-00983,sup-188,Secondary,1.14,35
KIT-DIN-00984,sup-172,Primary,1.0,27
KIT-DIN-00984,sup-173,Secondary,1.22,35
KIT-DIN-00985,sup-094,Primary,1.0,27
KIT-DIN-00985,sup-099,Secondary,1.14,45
KIT-DIN-00986,sup-064,Primary,1.0,27
KIT-DIN-00986,sup-110,Secondary,1.19,48
KIT-DIN-00987,sup-106,Primary,1.0,27
KIT-DIN-00987,sup-057,Secondary,1.14,34
KIT-DIN-00988,sup-185,Primary,1.0,27
KIT-DIN-00988,sup-188,Secondary,1.15,38
KIT-DIN-00989,sup-064,Primary,1.0,27
KIT-DIN-00989,sup-122,Secondary,1.08,52
KIT-DIN-00990,sup-057,Primary,1.0,27
KIT-DIN-00990,sup-013,Secondary,1.24,36
KIT-DIN-00991,sup-048,Primary,1.0,27
KIT-DIN-00991,sup-089,Secondary,1.07,41
KIT-DIN-00992,sup-143,Primary,1.0,27
KIT-DIN-00992,sup-057,Secondary,1.23,47
KIT-DIN-00993,sup-088,Primary,1.0,27
KIT-DIN-00993,sup-066,Secondary,1.16,48
KIT-DIN-00994,sup-142,Primary,1.0,27
KIT-DIN-00994,sup-135,Secondary,1.14,44
KIT-DIN-00995,sup-063,Primary,1.0,27
KIT-DIN-00995,sup-089,Secondary,1.14,46
KIT-DIN-00996,sup-182,Primary,1.0,27
KIT-DIN-00996,sup-057,Secondary,1.14,51
KIT-DIN-00997,sup-063,Primary,1.0,27
KIT-DIN-00997,sup-142,Secondary,1.06,48
KIT-DIN-00998,sup-185,Primary,1.0,27
KIT-DIN-00998,sup-054,Secondary,1.23,35
KIT-DIN-00999,sup-135,Primary,1.0,27
KIT-DIN-00999,sup-182,Secondary,1.06,53
KIT-DIN-01000,sup-035,Primary,1.0,27
KIT-DIN-01000,sup-094,Secondary,1.24,42
KIT-DIN-01001,sup-063,Primary,1.0,27
KIT-DIN-01001,sup-113,Secondary,1.09,33
KIT-DIN-01002,sup-066,Primary,1.0,27
KIT-DIN-01002,sup-039,Secondary,1.22,34
KIT-DIN-01003,sup-063,Primary,1.0,27
KIT-DIN-01003,sup-164,Secondary,1.16,40
KIT-DIN-01004,sup-164,Primary,1.0,27
KIT-DIN-01004,sup-100,Secondary,1.21,49
KIT-DIN-01005,sup-090,Primary,1.0,27
KIT-DIN-01005,sup-089,Secondary,1.21,39
KIT-DIN-01006,sup-035,Primary,1.0,27
KIT-DIN-01006,sup-089,Secondary,1.17,45
KIT-DIN-01007,sup-113,Primary,1.0,27
KIT-DIN-01007,sup-066,Secondary,1.14,41
KIT-DIN-01008,sup-106,Primary,1.0,27
KIT-DIN-01008,sup-071,Secondary,1.23,40
KIT-DIN-01009,sup-125,Primary,1.0,27
KIT-DIN-01009,sup-013,Secondary,1.07,39
KIT-DIN-01010,sup-099,Primary,1.0,27
KIT-DIN-01010,sup-089,Secondary,1.19,47
KIT-DIN-01011,sup-066,Primary,1.0,27
KIT-DIN-01011,sup-048,Secondary,1.1,51
KIT-DIN-01012,sup-099,Primary,1.0,27
KIT-DIN-01012,sup-048,Secondary,1.16,51
KIT-DIN-01013,sup-094,Primary,1.0,27
KIT-DIN-01013,sup-164,Secondary,1.18,47
KIT-DIN-01014,sup-122,Primary,1.0,27
KIT-DIN-01014,sup-039,Secondary,1.24,50
KIT-DIN-01015,sup-039,Primary,1.0,27
KIT-DIN-01015,sup-025,Secondary,1.13,35
KIT-DIN-01016,sup-173,Primary,1.0,27
KIT-DIN-01016,sup-025,Secondary,1.18,48
KIT-DIN-01017,sup-110,Primary,1.0,27
KIT-DIN-01017,sup-127,Secondary,1.21,52
KIT-DIN-01018,sup-027,Primary,1.0,27
KIT-DIN-01018,sup-025,Secondary,1.1,49
KIT-DIN-01019,sup-135,Primary,1.0,27
KIT-DIN-01019,sup-027,Secondary,1.19,35
KIT-DIN-01020,sup-142,Primary,1.0,27
KIT-DIN-01020,sup-048,Secondary,1.18,32
KIT-DIN-01021,sup-113,Primary,1.0,27
KIT-DIN-01021,sup-094,Secondary,1.08,39
KIT-DIN-01022,sup-035,Primary,1.0,27
KIT-DIN-01022,sup-090,Secondary,1.18,34
KIT-DIN-01023,sup-090,Primary,1.0,27
KIT-DIN-01023,sup-099,Secondary,1.08,44
KIT-DIN-01024,sup-071,Primary,1.0,27
KIT-DIN-01024,sup-162,Secondary,1.22,41
KIT-DIN-01025,sup-173,Primary,1.0,27
KIT-DIN-01025,sup-088,Secondary,1.19,41
KIT-DIN-01026,sup-035,Primary,1.0,27
KIT-DIN-01026,sup-110,Secondary,1.2,40
KIT-DIN-01027,sup-135,Primary,1.0,27
KIT-DIN-01027,sup-188,Secondary,1.16,53
KIT-DIN-01028,sup-119,Primary,1.0,27
KIT-DIN-01028,sup-130,Secondary,1.06,32
KIT-DIN-01029,sup-064,Primary,1.0,27
KIT-DIN-01029,sup-122,Secondary,1.11,39
KIT-DIN-01030,sup-094,Primary,1.0,27
KIT-DIN-01030,sup-066,Secondary,1.05,44
KIT-DIN-01031,sup-048,Primary,1.0,27
KIT-DIN-01031,sup-127,Secondary,1.11,38
KIT-DIN-01032,sup-054,Primary,1.0,27
KIT-DIN-01032,sup-142,Secondary,1.14,34
KIT-DIN-01033,sup-088,Primary,1.0,27
KIT-DIN-01033,sup-164,Secondary,1.06,32
KIT-DIN-01034,sup-130,Primary,1.0,27
KIT-DIN-01034,sup-035,Secondary,1.06,38
KIT-DIN-01035,sup-024,Primary,1.0,27
KIT-DIN-01035,sup-142,Secondary,1.23,49
KIT-DIN-01036,sup-089,Primary,1.0,27
KIT-DIN-01036,sup-099,Secondary,1.06,39
KIT-DIN-01037,sup-039,Primary,1.0,27
KIT-DIN-01037,sup-063,Secondary,1.1,46
KIT-DIN-01038,sup-164,Primary,1.0,27
KIT-DIN-01038,sup-127,Secondary,1.14,52
KIT-DIN-01039,sup-099,Primary,1.0,27
KIT-DIN-01039,sup-024,Secondary,1.18,34
KIT-DIN-01040,sup-113,Primary,1.0,27
KIT-DIN-01040,sup-127,Secondary,1.14,44
KIT-DIN-01041,sup-143,Primary,1.0,27
KIT-DIN-01041,sup-173,Secondary,1.19,45
KIT-DIN-01042,sup-071,Primary,1.0,27
KIT-DIN-01042,sup-024,Secondary,1.08,33
KIT-DIN-01043,sup-182,Primary,1.0,27
KIT-DIN-01043,sup-172,Secondary,1.14,53
KIT-DIN-01044,sup-094,Primary,1.0,27
KIT-DIN-01044,sup-162,Secondary,1.16,36
KIT-DIN-01045,sup-100,Primary,1.0,27
KIT-DIN-01045,sup-071,Secondary,1.16,47
KIT-DIN-01046,sup-119,Primary,1.0,27
KIT-DIN-01046,sup-100,Secondary,1.15,38
KIT-DIN-01047,sup-127,Primary,1.0,27
KIT-DIN-01047,sup-066,Secondary,1.13,41
KIT-DIN-01048,sup-027,Primary,1.0,27
KIT-DIN-01048,sup-099,Secondary,1.06,43
KIT-DIN-01049,sup-013,Primary,1.0,27
KIT-DIN-01049,sup-090,Secondary,1.11,52
KIT-DIN-01050,sup-025,Primary,1.0,27
KIT-DIN-01050,sup-130,Secondary,1.12,48
KIT-DIN-01051,sup-135,Primary,1.0,27
KIT-DIN-01051,sup-127,Secondary,1.13,36
KIT-DIN-01052,sup-027,Primary,1.0,27
KIT-DIN-01052,sup-185,Secondary,1.21,41
KIT-DIN-01053,sup-130,Primary,1.0,27
KIT-DIN-01053,sup-013,Secondary,1.11,35
KIT-DIN-01054,sup-172,Primary,1.0,27
KIT-DIN-01054,sup-094,Secondary,1.23,53
KIT-DIN-01055,sup-013,Primary,1.0,27
KIT-DIN-01055,sup-188,Secondary,1.1,34
KIT-DIN-01056,sup-162,Primary,1.0,27
KIT-DIN-01056,sup-088,Secondary,1.22,43
KIT-DIN-01057,sup-162,Primary,1.0,27
KIT-DIN-01057,sup-048,Secondary,1.24,52
KIT-DIN-01058,sup-173,Primary,1.0,27
KIT-DIN-01058,sup-057,Secondary,1.23,35
KIT-DIN-01059,sup-054,Primary,1.0,27
KIT-DIN-01059,sup-119,Secondary,1.11,37
KIT-DIN-01060,sup-066,Primary,1.0,27
KIT-DIN-01060,sup-035,Secondary,1.13,42
KIT-DIN-01061,sup-164,Primary,1.0,27
KIT-DIN-01061,sup-013,Secondary,1.08,49
KIT-DIN-01062,sup-127,Primary,1.0,27
KIT-DIN-01062,sup-089,Secondary,1.19,39
KIT-DIN-01063,sup-142,Primary,1.0,27
KIT-DIN-01063,sup-100,Secondary,1.07,52
KIT-DIN-01064,sup-106,Primary,1.0,27
KIT-DIN-01064,sup-119,Secondary,1.09,53
KIT-DIN-01065,sup-130,Primary,1.0,27
KIT-DIN-01065,sup-025,Secondary,1.25,44
