PO_Number,SKU,Supplier_ID,Location_ID,Order_Date,Expected_Arrival_Date,Actual_Arrival_Date,Quantity_Ordered,Quantity_Received,Status
PO-0085822,APP-MEN-00621,sup-171,str-001,2026-03-14,2026-03-28,2026-03-28,215,200,Delivered
PO-0085823,FUR-GEN-00597,sup-182,wh-001,2026-06-18,2026-07-27,2026-07-27,110,105,Delivered
PO-0085824,FAS-ACC-00122,sup-107,wh-001,2026-05-10,2026-06-16,2026-06-16,371,334,Delivered
PO-0085825,APP-MEN-00546,sup-087,str-001,2025-12-29,2026-01-12,2026-01-12,308,301,Delivered
PO-0085826,STA-OFF-00153,sup-135,str-001,2026-05-10,2026-06-17,2026-06-17,121,98,Delivered
PO-0085827,FRE-PRO-01413,sup-101,wh-001,2026-07-17,2026-07-18,2026-07-18,413,398,Delivered
PO-0085828,APP-WOM-00243,sup-139,wh-001,2025-09-20,2025-10-13,2025-10-13,122,89,Delivered
PO-0085829,SAF-SEC-00187,sup-110,str-001,2026-01-11,2026-02-23,2026-02-23,78,76,Delivered
PO-0085830,STA-OFF-00467,sup-162,str-001,2026-01-10,2026-02-17,2026-02-17,164,37,Delivered
PO-0085831,SEW-TEX-00338,sup-025,wh-001,2026-06-30,2026-07-18,2026-07-18,262,235,Delivered
PO-0085832,SEW-TEX-00192,sup-064,str-001,2025-10-21,2025-11-08,2025-11-08,196,50,Delivered
PO-0085833,GRO-FOO-01852,sup-138,str-001,2026-02-05,2026-02-20,2026-02-20,361,259,Delivered
PO-0085834,BAG-LUG-00632,sup-069,wh-001,2026-04-12,2026-04-28,2026-05-09,242,198,Delivered
PO-0085835,PRE-LUX-00095,sup-185,str-001,2026-06-05,2026-07-09,2026-07-09,402,356,Delivered
PO-0085836,FAS-ACC-00879,sup-045,wh-001,2026-09-12,2026-10-19,,104,,In-Transit
PO-0085837,AUT-GEN-00412,sup-100,str-001,2026-04-01,2026-05-01,2026-05-01,433,333,Delivered
PO-0085838,GIF-LIF-00282,sup-017,wh-001,2026-05-24,2026-06-08,2026-06-08,223,218,Delivered
PO-0085839,SPO-FIT-00943,sup-142,wh-001,2026-01-16,2026-02-28,2026-02-28,453,439,Delivered
PO-0085840,BIC-PER-00153,sup-024,str-001,2025-12-22,2026-01-27,2026-01-27,135,109,Delivered
PO-0085841,BEV-GEN-00481,sup-060,wh-001,2026-07-31,2026-08-13,2026-08-15,437,362,Delivered
PO-0085842,BEA-COS-00836,sup-135,wh-001,2026-02-27,2026-03-26,2026-03-26,243,202,Delivered
PO-0085843,STA-OFF-00232,sup-162,str-001,2026-09-09,2026-10-17,,296,,In-Transit
PO-0085844,APP-MEN-01001,sup-010,wh-001,2025-11-18,2025-12-02,2025-12-02,53,50,Delivered
PO-0085845,FUR-GEN-00375,sup-048,wh-001,2026-01-22,2026-03-02,2026-03-02,363,339,Delivered
PO-0085846,FRE-PRO-00274,sup-026,wh-001,2026-07-28,2026-07-29,2026-07-29,195,158,Delivered
PO-0085847,HOM-FUR-00001,sup-054,str-001,2026-03-01,2026-04-15,2026-04-15,107,104,Delivered
PO-0085848,FUR-GEN-00077,sup-142,wh-001,2025-11-09,2025-12-18,2025-12-18,462,431,Delivered
PO-0085849,SPO-FIT-00174,sup-142,wh-001,2026-08-11,2026-09-23,,208,,In-Transit
PO-0085850,HOU-CLE-00212,sup-173,str-001,2025-11-14,2025-12-26,2025-12-26,305,261,Delivered
PO-0085851,HOU-CLE-00519,sup-135,wh-001,2026-02-07,2026-03-21,2026-03-21,325,266,Delivered
PO-0085852,JEW-GEN-00016,sup-094,str-001,2025-12-17,2026-01-09,2026-01-20,139,124,Delivered
PO-0085853,WAT-TIM-00165,sup-143,str-001,2025-10-22,2025-11-14,2025-11-14,75,63,Delivered
PO-0085854,BEV-GEN-00948,sup-002,str-001,2026-08-18,2026-08-31,2026-08-31,198,150,Delivered
PO-0085855,MEA-SEA-00240,sup-028,wh-001,2026-08-22,2026-08-24,2026-08-24,178,23,Delivered
PO-0085856,BAK-CON-00881,sup-096,wh-001,2026-02-21,2026-02-22,2026-02-22,188,28,Delivered
PO-0085857,SER-SOL-00207,sup-173,wh-001,2026-06-18,2026-07-07,2026-07-07,237,189,Delivered
PO-0085858,APP-MEN-00558,sup-084,wh-001,2026-06-11,2026-06-25,2026-06-25,352,349,Delivered
PO-0085859,HOB-ART-00243,sup-063,str-001,2026-06-29,2026-07-24,2026-07-24,199,161,Delivered
PO-0085860,HOM-APP-00641,sup-108,str-001,2026-04-27,2026-07-13,2026-07-13,272,249,Delivered
PO-0085861,KIT-DIN-00520,sup-037,wh-001,2025-11-16,2025-12-13,2025-12-13,100,99,Delivered
PO-0085862,PER-CAR-00792,sup-035,str-001,2026-08-29,2026-09-23,,246,,In-Transit
PO-0085863,TRA-PRO-00355,sup-054,str-001,2025-12-28,2026-02-05,2026-02-05,497,80,Delivered
PO-0085864,APP-CHI-00482,sup-046,wh-001,2026-03-13,2026-04-11,2026-04-11,99,80,Delivered
PO-0085865,AUT-GEN-00156,sup-173,str-001,2025-09-24,2025-10-24,2025-10-31,159,126,Delivered
PO-0085866,HOM-FUR-00044,sup-185,str-001,2026-07-14,2026-08-28,2026-08-28,139,113,Delivered
PO-0085867,BAK-CON-00150,sup-028,wh-001,2026-01-22,2026-01-23,2026-01-23,347,316,Delivered
PO-0085868,GRO-FOO-00017,sup-123,str-001,2026-03-26,2026-04-10,2026-04-10,268,63,Delivered
PO-0085869,APP-WOM-01024,sup-069,str-001,2026-02-20,2026-03-15,2026-03-15,429,339,Delivered
PO-0085870,FOO-BEV-00064,sup-043,str-001,2026-08-26,2026-08-28,2026-08-28,354,270,Delivered
PO-0085871,TOY-GEN-00394,sup-110,wh-001,2026-01-24,2026-03-10,2026-03-10,476,433,Delivered
PO-0085872,PAP-DIS-00396,sup-017,str-001,2026-02-05,2026-03-13,2026-03-13,357,340,Delivered
PO-0085873,FRE-PRO-01074,sup-141,wh-001,2026-04-26,2026-04-27,2026-05-02,445,402,Delivered
PO-0085874,GRO-FOO-01677,sup-093,wh-001,2025-11-23,2025-12-08,2025-12-08,121,120,Delivered
PO-0085875,PAR-CEL-00354,sup-153,str-001,2025-10-06,2025-11-04,2025-11-04,422,355,Delivered
PO-0085876,SMA-HOM-00361,sup-047,str-001,2025-12-18,2026-03-12,2026-03-22,406,341,Delivered
PO-0085877,GRO-FOO-01987,sup-196,wh-001,2026-04-23,2026-05-08,2026-05-14,251,197,Delivered
PO-0085878,BAK-CON-00406,sup-155,str-001,2026-06-06,2026-06-07,2026-06-11,124,112,Delivered
PO-0085879,TOY-GEN-00233,sup-066,str-001,2026-02-19,2026-04-05,2026-04-05,249,206,Delivered
PO-0085880,REL-CUL-00206,sup-106,wh-001,2025-11-24,2025-12-21,2025-12-21,390,136,Delivered
PO-0085881,APP-WOM-01561,sup-146,wh-001,2026-01-13,2026-02-05,2026-02-05,244,213,Delivered
PO-0085882,BEA-COS-00821,sup-063,str-001,2026-08-13,2026-09-09,2026-09-09,180,135,Delivered
PO-0085883,ART-DEC-00188,sup-099,wh-001,2025-12-16,2026-01-10,2026-01-15,474,438,Delivered
PO-0085884,GAR-OUT-00162,sup-135,str-001,2025-12-24,2026-01-18,2026-01-18,356,128,Delivered
PO-0085885,FUR-GEN-00322,sup-039,wh-001,2026-07-14,2026-08-22,2026-08-22,318,294,Delivered
PO-0085886,GRO-FOO-01397,sup-178,str-001,2026-07-19,2026-08-03,2026-08-03,429,390,Delivered
PO-0085887,BAG-LUG-00038,sup-045,wh-001,2026-02-20,2026-03-08,2026-03-08,176,152,Delivered
PO-0085888,HAR-HOM-00435,sup-025,str-001,2026-05-25,2026-06-25,2026-06-25,418,397,Delivered
PO-0085889,GAM-PUZ-00256,sup-125,str-001,2026-01-01,2026-01-24,2026-01-24,277,261,Delivered
PO-0085890,DIG-NON-00036,sup-172,str-001,2026-04-03,2026-04-17,2026-04-17,169,168,Delivered
PO-0085891,GRO-FOO-02706,sup-068,wh-001,2026-08-17,2026-09-01,2026-09-01,179,174,Delivered
PO-0085892,FES-SEA-00893,sup-113,str-001,2026-04-25,2026-05-14,2026-05-14,216,149,Delivered
PO-0085893,HEA-WEL-00540,sup-089,str-001,2025-12-27,2026-01-14,2026-01-14,408,297,Delivered
PO-0085894,FRE-PRO-00588,sup-055,str-001,2025-12-05,2025-12-06,2025-12-06,127,116,Delivered
PO-0085895,MEA-SEA-00792,sup-101,wh-001,2026-06-01,2026-06-03,2026-06-03,200,194,Delivered
PO-0085896,COL-SPE-00014,sup-027,str-001,2026-08-08,2026-08-28,2026-08-28,347,294,Delivered
PO-0085897,ART-DEC-00285,sup-127,str-001,2026-07-08,2026-08-02,2026-08-02,377,375,Delivered
PO-0085898,BEA-COS-00480,sup-125,wh-001,2025-11-26,2025-12-23,2025-12-23,121,118,Delivered
PO-0085899,AUT-GEN-00310,sup-122,wh-001,2026-02-21,2026-03-23,2026-04-04,112,90,Delivered
PO-0085900,HOM-APP-00019,sup-072,wh-001,2026-08-10,2026-10-26,,481,,In-Transit
PO-0085901,SPE-PRO-00441,sup-142,str-001,2026-01-13,2026-02-27,2026-02-27,334,317,Delivered
PO-0085902,HOM-FUR-00049,sup-119,str-001,2026-04-27,2026-06-11,2026-06-11,123,104,Delivered
PO-0085903,APP-MEN-00750,sup-149,wh-001,2025-12-23,2026-01-06,2026-01-20,200,184,Delivered
PO-0085904,FOO-BEV-00368,sup-129,str-001,2025-10-17,2025-10-19,2025-10-19,63,52,Delivered
PO-0085905,SPE-PRO-00114,sup-125,str-001,2025-09-29,2025-11-13,2025-11-14,239,236,Delivered
PO-0085906,FRE-PRO-00833,sup-092,wh-001,2026-08-05,2026-08-06,2026-08-06,438,353,Delivered
PO-0085907,ART-DEC-00352,sup-090,str-001,2026-05-21,2026-06-15,2026-06-18,169,81,Delivered
PO-0085908,GRO-FOO-01634,sup-175,wh-001,2026-02-04,2026-02-19,2026-02-19,179,142,Delivered
PO-0085909,GAR-OUT-00586,sup-035,wh-001,2025-10-16,2025-11-10,2025-11-10,486,363,Delivered
PO-0085910,TOY-GEN-00053,sup-094,str-001,2025-10-07,2025-11-21,2025-11-21,68,62,Delivered
PO-0085911,MUS-INS-00026,sup-099,wh-001,2025-12-19,2026-01-16,2026-01-16,129,118,Delivered
PO-0085912,SOL-SUS-00352,sup-088,str-001,2025-09-16,2025-10-24,2025-10-24,402,391,Delivered
PO-0085913,PET-PET-00420,sup-123,str-001,2026-01-06,2026-01-22,2026-01-22,91,79,Delivered
PO-0085914,BOO-GEN-00260,sup-135,str-001,2026-09-08,2026-09-23,,155,,In-Transit
PO-0085915,FUR-GEN-00446,sup-122,wh-001,2026-09-11,2026-10-20,,281,,In-Transit
PO-0085916,PLU-BUI-00284,sup-185,str-001,2025-12-16,2026-01-22,2026-01-22,91,79,Delivered
PO-0085917,PAP-DIS-00017,sup-142,wh-001,2026-04-14,2026-05-20,2026-05-20,218,208,Delivered
PO-0085918,ENT-EXP-00281,sup-025,wh-001,2026-08-05,2026-08-19,2026-08-19,169,164,Delivered
PO-0085919,CON-ELE-00236,sup-199,wh-001,2026-04-07,2026-05-16,2026-05-16,214,212,Delivered
PO-0085920,BOO-GEN-00224,sup-024,wh-001,2025-09-14,2025-09-29,2025-09-29,54,40,Delivered
PO-0085921,FOO-GEN-00897,sup-084,wh-001,2026-08-12,2026-09-19,,342,,In-Transit
PO-0085922,PAR-CEL-00375,sup-100,wh-001,2026-04-01,2026-04-30,2026-04-30,479,393,Delivered
PO-0085923,FES-SEA-00702,sup-130,wh-001,2026-09-03,2026-09-22,,474,,In-Transit
PO-0085924,STA-OFF-00076,sup-122,wh-001,2025-10-13,2025-11-20,2025-11-20,245,114,Delivered
PO-0085925,HOB-ART-00511,sup-185,str-001,2026-06-23,2026-07-18,2026-07-30,332,269,Delivered
PO-0085926,SOL-SUS-00150,sup-064,wh-001,2026-08-05,2026-09-12,2026-09-12,70,60,Delivered
PO-0085927,HOM-FUR-00126,sup-025,str-001,2026-03-24,2026-05-08,2026-05-08,435,416,Delivered
PO-0085928,SPO-FIT-00684,sup-182,str-001,2025-12-15,2026-01-27,2026-01-27,410,379,Delivered
PO-0085929,GAR-OUT-00422,sup-063,wh-001,2026-01-25,2026-02-19,2026-02-19,351,289,Delivered
PO-0085930,BAK-CON-01023,sup-096,str-001,2026-06-23,2026-06-24,2026-06-24,230,214,Delivered
PO-0085931,FOO-BEV-00415,sup-155,wh-001,2025-10-29,2025-10-31,2025-10-31,76,63,Delivered
PO-0085932,WAT-TIM-00226,sup-024,str-001,2026-06-08,2026-07-01,2026-07-13,51,38,Delivered
PO-0085933,APP-MEN-00889,sup-177,str-001,2026-08-27,2026-09-10,2026-09-10,441,375,Delivered
PO-0085934,FOO-GEN-01103,sup-052,wh-001,2025-10-02,2025-11-09,2025-11-09,134,121,Delivered
PO-0085935,BAG-LUG-00716,sup-085,wh-001,2025-11-15,2025-12-01,2025-12-01,250,220,Delivered
PO-0085936,FOO-GEN-01368,sup-103,wh-001,2026-03-15,2026-04-22,2026-04-22,476,389,Delivered
PO-0085937,FRE-PRO-01141,sup-092,wh-001,2026-02-11,2026-02-12,2026-02-12,220,176,Delivered
PO-0085938,FOO-GEN-00453,sup-059,str-001,2026-04-03,2026-05-11,2026-05-11,152,119,Delivered
PO-0085939,SER-SOL-00306,sup-164,wh-001,2026-06-12,2026-07-01,2026-07-01,220,189,Delivered
PO-0085940,PAP-DIS-00426,sup-122,str-001,2026-02-04,2026-03-12,2026-03-17,52,42,Delivered
PO-0085941,COM-MOB-00433,sup-137,str-001,2026-03-04,2026-04-29,2026-04-29,459,400,Delivered
PO-0085942,APP-WOM-00505,sup-146,str-001,2025-11-20,2025-12-13,2025-12-13,279,259,Delivered
PO-0085943,APP-MEN-00810,sup-084,wh-001,2025-10-06,2025-10-20,2025-10-20,435,91,Delivered
PO-0085944,HOB-ART-00670,sup-100,wh-001,2026-06-11,2026-07-06,2026-07-15,405,330,Delivered
PO-0085945,FES-SEA-01074,sup-113,wh-001,2026-05-20,2026-06-08,2026-06-08,119,84,Delivered
PO-0085946,ELE-LIG-00554,sup-090,str-001,2026-08-09,2026-09-05,2026-09-05,301,255,Delivered
PO-0085947,GRO-FOO-02287,sup-020,wh-001,2026-07-29,2026-08-13,2026-08-13,253,244,Delivered
PO-0085948,PAC-SHI-00238,sup-024,str-001,2025-10-10,2025-11-11,2025-11-14,237,176,Delivered
PO-0085949,FOO-BEV-00297,sup-012,wh-001,2026-04-01,2026-04-03,2026-04-03,239,174,Delivered
PO-0085950,FES-SEA-00910,sup-099,str-001,2025-12-16,2026-01-04,2026-01-04,150,129,Delivered
PO-0085951,HOM-APP-00243,sup-133,str-001,2026-04-04,2026-06-20,2026-07-04,323,288,Delivered
PO-0085952,APP-WOM-01141,sup-111,wh-001,2026-07-27,2026-08-19,2026-08-19,135,131,Delivered
PO-0085953,JEW-GEN-00151,sup-100,str-001,2026-01-16,2026-02-08,2026-02-08,251,195,Delivered
PO-0085954,AUT-GEN-00409,sup-048,wh-001,2025-11-15,2025-12-15,2025-12-15,329,318,Delivered
PO-0085955,BEA-COS-00692,sup-185,wh-001,2026-01-14,2026-02-10,2026-02-10,428,378,Delivered
PO-0085956,BEV-GEN-00313,sup-196,wh-001,2025-10-18,2025-10-31,2025-10-31,255,207,Delivered
PO-0085957,GAM-PUZ-00237,sup-106,wh-001,2026-07-11,2026-08-03,2026-08-03,66,65,Delivered
PO-0085958,APP-CHI-00512,sup-069,wh-001,2025-12-11,2026-01-09,2026-01-14,257,217,Delivered
PO-0085959,DIG-NON-00266,sup-173,wh-001,2026-03-27,2026-04-10,2026-04-10,131,106,Delivered
PO-0085960,COL-SPE-00170,sup-142,wh-001,2026-06-26,2026-07-16,2026-07-16,279,253,Delivered
PO-0085961,KIT-DIN-00973,sup-143,wh-001,2026-02-22,2026-03-21,2026-03-21,457,401,Delivered
PO-0085962,SER-SOL-00346,sup-135,str-001,2026-03-19,2026-04-07,2026-04-07,384,310,Delivered
PO-0085963,SPO-FIT-00974,sup-125,str-001,2025-09-27,2025-11-09,2025-11-09,372,362,Delivered
PO-0085964,FOO-GEN-00785,sup-131,wh-001,2025-09-14,2025-10-22,2025-10-22,475,87,Delivered
PO-0085965,FOO-BEV-00096,sup-007,str-001,2026-06-28,2026-06-30,2026-06-30,154,23,Delivered
PO-0085966,HAR-HOM-00199,sup-130,str-001,2026-02-01,2026-03-04,2026-03-04,403,306,Delivered
PO-0085967,AUT-GEN-00848,sup-110,str-001,2026-09-13,2026-10-13,,230,,In-Transit
PO-0085968,APP-MEN-01129,sup-111,wh-001,2026-07-21,2026-08-04,2026-08-04,142,138,Delivered
PO-0085969,SPE-ACC-00004,sup-037,str-001,2026-03-12,2026-04-25,2026-04-25,221,212,Delivered
PO-0085970,HOM-APP-00333,sup-091,wh-001,2026-03-16,2026-06-01,2026-06-01,411,372,Delivered
PO-0085971,MUS-INS-00319,sup-024,str-001,2026-04-14,2026-05-12,2026-05-13,333,257,Delivered
PO-0085972,HOM-APP-00796,sup-102,wh-001,2026-01-28,2026-04-15,2026-04-15,366,348,Delivered
PO-0085973,OFF-BUS-00376,sup-090,wh-001,2026-03-26,2026-04-23,2026-04-23,421,356,Delivered
PO-0085974,BEA-COS-00617,sup-113,str-001,2026-08-10,2026-09-06,2026-09-06,437,306,Delivered
PO-0085975,PAR-CEL-00475,sup-142,wh-001,2026-04-29,2026-05-28,2026-05-28,163,155,Delivered
PO-0085976,BIC-PER-00388,sup-066,wh-001,2026-09-05,2026-10-11,,143,,In-Transit
PO-0085977,CON-ELE-00452,sup-167,wh-001,2026-08-07,2026-09-15,,166,,In-Transit
PO-0085978,PAR-CEL-00158,sup-130,wh-001,2026-01-28,2026-02-26,2026-03-03,228,182,Delivered
PO-0085979,HEA-WEL-00298,sup-094,wh-001,2025-10-05,2025-10-23,2025-11-05,259,227,Delivered
PO-0085980,BIC-PER-00370,sup-054,wh-001,2026-03-23,2026-04-28,2026-04-28,169,166,Delivered
PO-0085981,PAR-CEL-00020,sup-027,wh-001,2026-04-16,2026-05-15,2026-05-15,88,79,Delivered
PO-0085982,AUT-GEN-00455,sup-094,str-001,2026-04-30,2026-05-30,2026-05-30,64,57,Delivered
PO-0085983,GAR-OUT-00261,sup-066,str-001,2026-03-31,2026-04-25,2026-04-25,209,164,Delivered
PO-0085984,BEA-COS-00518,sup-164,str-001,2025-11-24,2025-12-21,2025-12-21,372,349,Delivered
PO-0085985,SOL-SUS-00094,sup-037,wh-001,2026-06-23,2026-07-31,2026-07-31,339,323,Delivered
PO-0085986,BAK-CON-00701,sup-067,str-001,2025-11-18,2025-11-19,2025-12-01,239,193,Delivered
PO-0085987,TOY-GEN-00046,sup-025,wh-001,2025-10-21,2025-12-05,2025-12-05,407,366,Delivered
PO-0085988,FRE-PRO-00332,sup-077,str-001,2025-12-01,2025-12-02,2025-12-02,261,210,Delivered
PO-0085989,GRO-FOO-02631,sup-184,str-001,2026-07-04,2026-07-19,2026-07-19,140,109,Delivered
PO-0085990,BEV-GEN-00429,sup-060,wh-001,2025-11-21,2025-12-04,2025-12-05,254,230,Delivered
PO-0085991,HEA-WEL-00213,sup-048,wh-001,2026-05-29,2026-06-16,2026-06-16,235,216,Delivered
PO-0085992,PER-CAR-00302,sup-013,str-001,2026-06-03,2026-06-28,2026-06-28,480,439,Delivered
PO-0085993,MEA-SEA-01006,sup-031,str-001,2026-08-01,2026-08-03,2026-08-03,170,161,Delivered
PO-0085994,GRO-FOO-00686,sup-051,wh-001,2026-03-02,2026-03-17,2026-03-17,69,62,Delivered
PO-0085995,FLO-FLO-00201,sup-024,str-001,2026-01-17,2026-02-13,2026-02-13,233,172,Delivered
PO-0085996,GRO-FOO-02667,sup-044,str-001,2026-06-05,2026-06-20,2026-06-20,295,231,Delivered
PO-0085997,PAI-DEC-00295,sup-143,str-001,2026-02-01,2026-03-11,2026-03-11,326,269,Delivered
PO-0085998,GRO-FOO-01626,sup-065,wh-001,2026-03-27,2026-04-11,2026-04-11,229,190,Delivered
PO-0085999,CON-ELE-00455,sup-019,str-001,2025-10-16,2025-11-24,2025-11-24,191,135,Delivered
PO-0086000,APP-CHI-00861,sup-149,wh-001,2026-01-15,2026-02-13,2026-02-13,478,437,Delivered
PO-0086001,SNA-GEN-00144,sup-076,wh-001,2025-12-20,2025-12-27,2025-12-27,91,68,Delivered
PO-0086002,BEA-COS-00994,sup-013,wh-001,2025-10-11,2025-11-07,2025-11-07,180,164,Delivered
PO-0086003,BEA-COS-00694,sup-135,str-001,2026-08-31,2026-09-27,,461,,In-Transit
PO-0086004,SLE-WEL-00033,sup-113,wh-001,2026-04-07,2026-04-30,2026-05-03,138,107,Delivered
PO-0086005,BEV-GEN-00211,sup-003,str-001,2026-01-08,2026-01-21,2026-01-24,494,429,Delivered
PO-0086006,MEA-SEA-01023,sup-161,wh-001,2026-03-15,2026-03-17,2026-03-17,120,20,Delivered
PO-0086007,HOM-APP-00471,sup-022,wh-001,2025-09-16,2025-12-02,2025-12-02,96,88,Delivered
PO-0086008,HOB-ART-00262,sup-135,str-001,2025-12-21,2026-01-15,2026-01-20,203,169,Delivered
PO-0086009,GAR-OUT-00461,sup-089,wh-001,2026-05-18,2026-06-12,2026-06-12,328,254,Delivered
PO-0086010,JEW-GEN-00775,sup-054,str-001,2026-03-24,2026-04-16,2026-04-16,166,158,Delivered
PO-0086011,HOM-APP-00786,sup-159,wh-001,2026-02-23,2026-05-11,2026-05-11,86,64,Delivered
PO-0086012,ART-DEC-00300,sup-013,wh-001,2026-08-01,2026-08-26,2026-08-26,383,380,Delivered
PO-0086013,SER-SOL-00374,sup-094,str-001,2026-02-16,2026-03-07,2026-03-07,351,328,Delivered
PO-0086014,COM-MOB-00495,sup-075,str-001,2025-11-20,2026-01-15,2026-01-19,332,236,Delivered
PO-0086015,ELE-LIG-00552,sup-100,wh-001,2026-08-11,2026-09-07,2026-09-07,315,247,Delivered
PO-0086016,BAK-CON-00739,sup-034,str-001,2026-06-07,2026-06-08,2026-06-08,143,51,Delivered
PO-0086017,APP-WOM-00539,sup-085,str-001,2026-07-23,2026-08-15,2026-08-15,61,56,Delivered
PO-0086018,FRO-REA-00425,sup-147,wh-001,2026-07-07,2026-07-16,2026-07-16,494,443,Delivered
PO-0086019,APP-CHI-00681,sup-131,wh-001,2026-03-16,2026-04-14,2026-04-14,105,90,Delivered
PO-0086020,AUT-GEN-00640,sup-054,str-001,2026-04-28,2026-05-28,2026-05-28,256,244,Delivered
PO-0086021,HOU-CLE-00550,sup-064,str-001,2026-03-27,2026-05-08,2026-05-10,135,43,Delivered
PO-0086022,GAM-PUZ-00496,sup-025,wh-001,2026-04-30,2026-05-23,2026-05-23,106,95,Delivered
PO-0086023,PAP-DIS-00102,sup-182,wh-001,2026-08-20,2026-09-25,,238,,In-Transit
PO-0086024,APP-WOM-01535,sup-151,str-001,2026-05-22,2026-06-14,2026-06-14,103,87,Delivered
PO-0086025,FES-SEA-00606,sup-172,wh-001,2026-06-15,2026-07-04,2026-07-04,489,477,Delivered
PO-0086026,FRE-PRO-01581,sup-141,str-001,2026-05-26,2026-05-27,2026-05-27,55,19,Delivered
PO-0086027,ART-DEC-00191,sup-188,str-001,2026-08-03,2026-08-28,2026-08-28,63,57,Delivered
PO-0086028,GRO-FOO-00667,sup-193,str-001,2026-07-16,2026-07-31,2026-07-31,272,267,Delivered
PO-0086029,DAI-REF-00714,sup-101,wh-001,2025-10-11,2025-10-14,2025-10-14,312,296,Delivered
PO-0086030,HAR-HOM-00002,sup-027,wh-001,2026-07-11,2026-08-11,2026-08-11,357,312,Delivered
PO-0086031,APP-MEN-01153,sup-163,wh-001,2026-04-03,2026-04-17,2026-04-24,380,326,Delivered
PO-0086032,AUT-GEN-00866,sup-143,str-001,2026-09-11,2026-10-11,,435,,In-Transit
PO-0086033,GRO-FOO-01923,sup-053,str-001,2025-11-01,2025-11-16,2025-11-16,261,191,Delivered
PO-0086034,FRE-PRO-01266,sup-169,str-001,2026-02-06,2026-02-07,2026-02-07,355,314,Delivered
PO-0086035,TOY-GEN-00564,sup-130,str-001,2026-02-21,2026-04-07,2026-04-19,366,303,Delivered
PO-0086036,HAR-HOM-00346,sup-182,wh-001,2025-09-25,2025-10-26,2025-10-26,427,413,Delivered
PO-0086037,GRO-FOO-02495,sup-195,str-001,2026-04-24,2026-05-09,2026-05-09,288,263,Delivered
PO-0086038,SPE-PRO-00491,sup-143,wh-001,2026-08-29,2026-10-13,,380,,In-Transit
PO-0086039,FAS-ACC-00017,sup-149,wh-001,2026-09-06,2026-10-13,,92,,In-Transit
PO-0086040,BAK-CON-00555,sup-118,wh-001,2026-04-16,2026-04-17,2026-04-17,208,207,Delivered
PO-0086041,STA-OFF-00624,sup-054,str-001,2026-04-09,2026-05-17,2026-05-17,268,265,Delivered
PO-0086042,APP-MEN-00398,sup-111,wh-001,2026-02-05,2026-02-19,2026-02-19,186,178,Delivered
PO-0086043,GIF-LIF-00250,sup-135,wh-001,2025-09-27,2025-10-12,2025-10-12,74,55,Delivered
PO-0086044,REL-CUL-00206,sup-106,str-001,2025-10-01,2025-10-28,2025-11-08,129,125,Delivered
PO-0086045,GRO-FOO-02114,sup-002,str-001,2026-08-23,2026-09-07,2026-09-07,199,142,Delivered
PO-0086046,WAT-TIM-00128,sup-182,str-001,2025-09-17,2025-10-10,2025-10-10,441,431,Delivered
PO-0086047,GRO-FOO-00463,sup-093,str-001,2026-02-13,2026-02-28,2026-02-28,381,360,Delivered
PO-0086048,REL-CUL-00363,sup-100,wh-001,2025-10-26,2025-11-22,2025-11-22,120,91,Delivered
PO-0086049,PLU-BUI-00141,sup-100,str-001,2026-04-22,2026-05-29,2026-06-06,300,257,Delivered
PO-0086050,TOY-GEN-00439,sup-119,wh-001,2026-04-08,2026-05-23,2026-05-25,341,296,Delivered
PO-0086051,TOY-GEN-00697,sup-110,str-001,2025-11-13,2025-12-28,2025-12-28,131,117,Delivered
PO-0086052,FOO-GEN-00861,sup-085,str-001,2026-06-24,2026-08-01,2026-08-01,230,203,Delivered
PO-0086053,BEV-GEN-00679,sup-178,str-001,2026-03-05,2026-03-18,2026-03-18,455,446,Delivered
PO-0086054,GRO-FOO-01469,sup-138,wh-001,2026-04-14,2026-04-29,2026-04-29,139,101,Delivered
PO-0086055,BEV-GEN-00362,sup-051,wh-001,2026-01-12,2026-01-25,2026-01-25,245,39,Delivered
PO-0086056,FAS-ACC-00316,sup-132,wh-001,2025-12-27,2026-02-02,2026-02-02,201,177,Delivered
PO-0086057,AUT-GEN-00523,sup-127,wh-001,2026-07-12,2026-08-11,2026-08-20,242,237,Delivered
PO-0086058,FAS-ACC-00613,sup-177,str-001,2026-02-20,2026-03-29,2026-03-29,457,398,Delivered
PO-0086059,PAR-CEL-00365,sup-173,wh-001,2026-05-17,2026-06-15,2026-06-15,87,72,Delivered
PO-0086060,GRO-FOO-02250,sup-002,str-001,2026-01-27,2026-02-11,2026-02-11,372,288,Delivered
PO-0086061,AUT-GEN-00092,sup-143,wh-001,2026-01-06,2026-02-05,2026-02-05,261,222,Delivered
PO-0086062,BAB-MAT-00714,sup-130,wh-001,2025-09-18,2025-10-30,2025-11-10,381,313,Delivered
PO-0086063,FRE-PRO-01692,sup-183,str-001,2026-01-16,2026-01-17,2026-01-17,434,407,Delivered
PO-0086064,BOO-GEN-00557,sup-119,wh-001,2025-10-27,2025-11-11,2025-11-11,244,205,Delivered
PO-0086065,PET-PET-00069,sup-178,str-001,2025-11-17,2025-12-03,2025-12-03,436,397,Delivered
PO-0086066,SAF-SEC-00256,sup-106,wh-001,2026-07-31,2026-09-12,2026-09-12,86,81,Delivered
